gene	description	fisher_pvalue	mean_t	mean_lfc
CCNB1	cyclin B1 [Source:HGNC Symbol;Acc:HGNC:1579]	0.620701354686292	0.311540092825772	0.0110291973959243
FGF14	fibroblast growth factor 14 [Source:HGNC Symbol;Acc:HGNC:3671]	0.620701354686292	0.039362854287475	-0.0623570472834486
PLSCR4	phospholipid scramblase 4 [Source:HGNC Symbol;Acc:HGNC:16497]	0.620701354686292	-0.650200481193936	-0.0785431349143247
SLC39A6	solute carrier family 39 member 6 [Source:HGNC Symbol;Acc:HGNC:18607]	0.620701354686292	0.414811001661851	0.0168451497997594
SRSF5	serine and arginine rich splicing factor 5 [Source:HGNC Symbol;Acc:HGNC:10787]	0.620701354686292	-0.816395638975744	-0.168721680009359
HNRNPK	heterogeneous nuclear ribonucleoprotein K [Source:HGNC Symbol;Acc:HGNC:5044]	0.620701354686292	-0.641193739752341	-0.462459913007844
ITPRID2	ITPR interacting domain containing 2 [Source:HGNC Symbol;Acc:HGNC:11319]	0.620701354686292	-0.75222738520751	-0.0172080166541695
FOXJ2	forkhead box J2 [Source:HGNC Symbol;Acc:HGNC:24818]	0.620701354686292	-0.692954146388884	-0.108973786327545
HMGCR	3-hydroxy-3-methylglutaryl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:5006]	0.620701354686292	-0.962002182496768	-0.0838757340806744
CLCN5	chloride voltage-gated channel 5 [Source:HGNC Symbol;Acc:HGNC:2023]	0.620701354686292	-0.10557996118042	-0.0303158807641464
NCL	nucleolin [Source:HGNC Symbol;Acc:HGNC:7667]	0.620701354686292	0.190218501714688	-0.0280823106278893
ZNF624	zinc finger protein 624 [Source:HGNC Symbol;Acc:HGNC:29254]	0.620701354686292	-0.0104378629676642	0.014268648641886
COL7A1	collagen type VII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2214]	0.620701354686292	-0.459364358958639	-0.0600775324505914
TEAD4	TEA domain transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11717]	0.620701354686292	0.570277440927446	0.0542857554051263
ASPSCR1	ASPSCR1 tether for SLC2A4, UBX domain containing [Source:HGNC Symbol;Acc:HGNC:13825]	0.620701354686292	0.907947782670329	0.0753245485459924
PRKD3	protein kinase D3 [Source:HGNC Symbol;Acc:HGNC:9408]	0.620701354686292	-0.482630878815627	-0.0468802826907416
RBM28	RNA binding motif protein 28 [Source:HGNC Symbol;Acc:HGNC:21863]	0.620701354686292	0.740633851447758	0.0718406528512524
TRIM62	tripartite motif containing 62 [Source:HGNC Symbol;Acc:HGNC:25574]	0.620701354686292	0.255180703736449	0.0355922658391138
STK3	serine/threonine kinase 3 [Source:HGNC Symbol;Acc:HGNC:11406]	0.620701354686292	0.317259534580504	-0.00939144965015911
LANCL2	LanC like glutathione S-transferase 2 [Source:HGNC Symbol;Acc:HGNC:6509]	0.620701354686292	-1.07042197495823	-0.123515189621421
DACT1	dishevelled binding antagonist of beta catenin 1 [Source:HGNC Symbol;Acc:HGNC:17748]	0.620701354686292	-1.09057694678335	-0.175402349058085
CDK17	cyclin dependent kinase 17 [Source:HGNC Symbol;Acc:HGNC:8750]	0.620701354686292	-0.694138205612017	-0.0480882776669795
CECR2	CECR2 histone acetyl-lysine reader [Source:HGNC Symbol;Acc:HGNC:1840]	0.620701354686292	-0.441278244258784	0.0354168787644721
DMTF1	cyclin D binding myb like transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:14603]	0.620701354686292	-0.848335773447447	-0.163961511208852
NHEJ1	non-homologous end joining factor 1 [Source:HGNC Symbol;Acc:HGNC:25737]	0.620701354686292	0.0755695897096258	-0.0100976008716246
ARL2BP	ADP ribosylation factor like GTPase 2 binding protein [Source:HGNC Symbol;Acc:HGNC:17146]	0.620701354686292	0.425994649349428	0.0260344655129796
RIT1	Ras like without CAAX 1 [Source:HGNC Symbol;Acc:HGNC:10023]	0.620701354686292	0.606285696959991	0.0566980445065667
EEF1AKMT3	EEF1A lysine methyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:24936]	0.620701354686292	-0.542273326352559	-0.0683012680523756
SLC12A4	solute carrier family 12 member 4 [Source:HGNC Symbol;Acc:HGNC:10913]	0.620701354686292	0.786706920903599	0.0701878794714947
ZNF33B	zinc finger protein 33B [Source:HGNC Symbol;Acc:HGNC:13097]	0.620701354686292	-1.09945276728703	-0.153177119630489
ARHGAP26	Rho GTPase activating protein 26 [Source:HGNC Symbol;Acc:HGNC:17073]	0.620701354686292	-0.81854538985231	-0.0282550576596236
ZBED4	zinc finger BED-type containing 4 [Source:HGNC Symbol;Acc:HGNC:20721]	0.620701354686292	0.803016436571315	0.049289788438567
IDS	iduronate 2-sulfatase [Source:HGNC Symbol;Acc:HGNC:5389]	0.620701354686292	0.225541842658193	0.0415516827631898
TCF7	transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:11639]	0.620701354686292	-0.768941200452821	-0.0815443849598353
C1GALT1	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24337]	0.620701354686292	-0.59104456487679	-0.10364818140378
DEK	DEK proto-oncogene [Source:HGNC Symbol;Acc:HGNC:2768]	0.620701354686292	-0.924891704227544	-0.134111324583435
KDM6B	lysine demethylase 6B [Source:HGNC Symbol;Acc:HGNC:29012]	0.620701354686292	-0.507550080906831	-0.0178051977661937
FTSJ1	FtsJ RNA 2'-O-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:13254]	0.620701354686292	0.103485503515242	-0.00228743359778545
NDUFA7	NADH:ubiquinone oxidoreductase subunit A7 [Source:HGNC Symbol;Acc:HGNC:7691]	0.620701354686292	0.925241012068825	0.417209607526736
UGCG	UDP-glucose ceramide glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:12524]	0.620701354686292	-0.392055713634081	-0.108626511100093
PITPNM3	PITPNM family member 3 [Source:HGNC Symbol;Acc:HGNC:21043]	0.620701354686292	0.545299275143106	0.0230169243239507
TKT	transketolase [Source:HGNC Symbol;Acc:HGNC:11834]	0.620701354686292	-1.03039518591112	-0.145316584913063
SPOP	speckle type BTB/POZ protein [Source:HGNC Symbol;Acc:HGNC:11254]	0.620701354686292	-0.504005748458624	-0.0133101728124063
TP53INP1	tumor protein p53 inducible nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:18022]	0.620701354686292	-0.218132433284018	-0.0867013206574519
GRB10	growth factor receptor bound protein 10 [Source:HGNC Symbol;Acc:HGNC:4564]	0.620701354686292	-0.966529365965516	-0.151388466804071
RAD54L	RAD54 like [Source:HGNC Symbol;Acc:HGNC:9826]	0.620701354686292	0.541854094173884	0.116199331126375
MYBL1	MYB proto-oncogene like 1 [Source:HGNC Symbol;Acc:HGNC:7547]	0.620701354686292	0.692926587772577	0.096412065342083
ATAT1	alpha tubulin acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:21186]	0.620701354686292	0.710671258898051	0.0611974517044591
DYNC1I2	dynein cytoplasmic 1 intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:2964]	0.620701354686292	-0.366170399374328	-0.285720383572272
CNTN1	contactin 1 [Source:HGNC Symbol;Acc:HGNC:2171]	0.620701354686292	-0.686607967359154	-0.13004374718466
RABL3	RAB, member of RAS oncogene family like 3 [Source:HGNC Symbol;Acc:HGNC:18072]	0.620701354686292	0.590575421441046	0.00606785751158739
WDR41	WD repeat domain 41 [Source:HGNC Symbol;Acc:HGNC:25601]	0.620701354686292	0.485447865754983	0.0445724624183388
DGCR6L	DiGeorge syndrome critical region gene 6 like [Source:HGNC Symbol;Acc:HGNC:18551]	0.620701354686292	-0.386794368655236	-0.00710103328505377
IFI16	interferon gamma inducible protein 16 [Source:HGNC Symbol;Acc:HGNC:5395]	0.620701354686292	-0.5638270075019	-0.0692618249942465
SASH1	SAM and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19182]	0.620701354686292	-0.878771774763605	-0.126095386418557
SCRG1	stimulator of chondrogenesis 1 [Source:HGNC Symbol;Acc:HGNC:17036]	0.620701354686292	-0.37239620828198	-0.0626388957583676
STAP2	signal transducing adaptor family member 2 [Source:HGNC Symbol;Acc:HGNC:30430]	0.620701354686292	-0.589461002253858	-0.110052180234048
TPPP3	tubulin polymerization promoting protein family member 3 [Source:HGNC Symbol;Acc:HGNC:24162]	0.620701354686292	-0.889104076372816	-0.175237341215614
STARD7	StAR related lipid transfer domain containing 7 [Source:HGNC Symbol;Acc:HGNC:18063]	0.620701354686292	0.469877231077713	-0.161063288902092
CENPT	centromere protein T [Source:HGNC Symbol;Acc:HGNC:25787]	0.620701354686292	0.454207191414849	0.0222171389857904
LSM4	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17259]	0.620701354686292	0.72961977026963	0.0729811701114755
TMEM147-AS1	TMEM147 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51273]	0.620701354686292	0.718854210569749	-0.0200589667495891
CRYBA1	crystallin beta A1 [Source:HGNC Symbol;Acc:HGNC:2394]	0.620701354686292	0.000632933352764126	0.0105085319812546
GABARAPL1	GABA type A receptor associated protein like 1 [Source:HGNC Symbol;Acc:HGNC:4068]	0.620701354686292	0.665699959837666	-0.237585864240688
HSPA6	heat shock protein family A (Hsp70) member 6 [Source:HGNC Symbol;Acc:HGNC:5239]	0.620701354686292	0.474355848891789	0.0773480382632016
IMPACT	impact RWD domain protein [Source:HGNC Symbol;Acc:HGNC:20387]	0.620701354686292	0.703615906929316	0.0381530307930127
ITSN2	intersectin 2 [Source:HGNC Symbol;Acc:HGNC:6184]	0.620701354686292	-0.947153968192426	-0.216412153369058
MAP3K10	mitogen-activated protein kinase kinase kinase 10 [Source:HGNC Symbol;Acc:HGNC:6849]	0.620701354686292	0.966543564844638	0.120310399248879
SOCS5	suppressor of cytokine signaling 5 [Source:HGNC Symbol;Acc:HGNC:16852]	0.620701354686292	-0.00345139133583809	0.0263434294604609
ANKRD28	ankyrin repeat domain 28 [Source:HGNC Symbol;Acc:HGNC:29024]	0.620701354686292	0.884786500153586	0.0519653150290418
COPB2	COPI coat complex subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:2232]	0.620701354686292	0.244269101781821	0.0219392122310159
FAHD1	fumarylacetoacetate hydrolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14169]	0.620701354686292	0.433618532106105	0.0263495391311618
FGFR2	fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:HGNC:3689]	0.620701354686292	-1.18308920035287	-0.235212425993999
IGFBP5	insulin like growth factor binding protein 5 [Source:HGNC Symbol;Acc:HGNC:5474]	0.620701354686292	-1.19046818065128	-0.423709859892665
LYZL6	lysozyme like 6 [Source:HGNC Symbol;Acc:HGNC:29614]	0.620701354686292	0.761078885662305	0.0345763244932029
ZNF285	zinc finger protein 285 [Source:HGNC Symbol;Acc:HGNC:13079]	0.620701354686292	-1.09060287832978	-0.133770423027403
ZNF793	zinc finger protein 793 [Source:HGNC Symbol;Acc:HGNC:33115]	0.620701354686292	-0.628062474589954	-0.128046890712334
RASSF5	Ras association domain family member 5 [Source:HGNC Symbol;Acc:HGNC:17609]	0.620701354686292	-1.26865360405213	-0.2046271847295
KYAT3	kynurenine aminotransferase 3 [Source:HGNC Symbol;Acc:HGNC:33238]	0.620701354686292	-1.05634884617941	-0.122792786312272
GTSE1	G2 and S-phase expressed 1 [Source:HGNC Symbol;Acc:HGNC:13698]	0.620701354686292	-0.315026872722144	0.0111121637637892
PPP2R1B	protein phosphatase 2 scaffold subunit Abeta [Source:HGNC Symbol;Acc:HGNC:9303]	0.620701354686292	-0.00269515407407514	-0.0379748247208751
RGS16	regulator of G protein signaling 16 [Source:HGNC Symbol;Acc:HGNC:9997]	0.620701354686292	0.926378803135602	0.29071871987096
NDUFB3	NADH:ubiquinone oxidoreductase subunit B3 [Source:HGNC Symbol;Acc:HGNC:7698]	0.620701354686292	-0.854270315269041	-0.489012431571815
PTGIR	prostaglandin I2 receptor [Source:HGNC Symbol;Acc:HGNC:9602]	0.620701354686292	0.686274459087544	0.117624497481959
SLC43A1	solute carrier family 43 member 1 [Source:HGNC Symbol;Acc:HGNC:9225]	0.620701354686292	-0.945333580323749	-0.0887214500680631
UBE2H	ubiquitin conjugating enzyme E2 H [Source:HGNC Symbol;Acc:HGNC:12484]	0.620701354686292	0.177970547767429	0.045364484866368
UHRF1	ubiquitin like with PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:12556]	0.620701354686292	-0.698519719098472	-0.292497847785472
AMBRA1	autophagy and beclin 1 regulator 1 [Source:HGNC Symbol;Acc:HGNC:25990]	0.620701354686292	0.458914837482119	-0.00468716183019994
NFIL3	nuclear factor, interleukin 3 regulated [Source:HGNC Symbol;Acc:HGNC:7787]	0.620701354686292	-0.767518153489199	-0.188152661471415
NUP160	nucleoporin 160 [Source:HGNC Symbol;Acc:HGNC:18017]	0.620701354686292	-0.9483775205873	-0.0664337273742974
EFCAB2	EF-hand calcium binding domain 2 [Source:HGNC Symbol;Acc:HGNC:28166]	0.620701354686292	0.992476885134001	0.26741970747958
FBXL14	F-box and leucine rich repeat protein 14 [Source:HGNC Symbol;Acc:HGNC:28624]	0.620701354686292	-0.786828559115474	-0.0550550045614855
RPL19	ribosomal protein L19 [Source:HGNC Symbol;Acc:HGNC:10312]	0.620701354686292	-0.171206529002136	-0.718101573980142
TMBIM6	transmembrane BAX inhibitor motif containing 6 [Source:HGNC Symbol;Acc:HGNC:11723]	0.620701354686292	-0.75199623591762	-0.0843890722685284
TNPO1	transportin 1 [Source:HGNC Symbol;Acc:HGNC:6401]	0.620701354686292	-0.984481691872112	-0.158673197754045
ARMC5	armadillo repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:25781]	0.620701354686292	0.760497042693171	0.132159941878414
ZFAND5	zinc finger AN1-type containing 5 [Source:HGNC Symbol;Acc:HGNC:13008]	0.620701354686292	-0.882176611302066	-0.316141550522144
CUEDC1	CUE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:31350]	0.620701354686292	-0.567024958225474	-0.0397178095646948
RBBP7	RB binding protein 7, chromatin remodeling factor [Source:HGNC Symbol;Acc:HGNC:9890]	0.620701354686292	-0.9134155114653	-0.0670042804715068
RNF7	ring finger protein 7 [Source:HGNC Symbol;Acc:HGNC:10070]	0.620701354686292	0.502993413055737	0.028381929077533
TARS2	threonyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:30740]	0.620701354686292	-0.0129676985517482	-0.155881118022078
PTH2R	parathyroid hormone 2 receptor [Source:HGNC Symbol;Acc:HGNC:9609]	0.620701354686292	-0.102687087900336	-0.0105920166276247
ZNF195	zinc finger protein 195 [Source:HGNC Symbol;Acc:HGNC:12986]	0.620701354686292	0.252004940982201	-0.0581116088967351
IKBKB	inhibitor of nuclear factor kappa B kinase subunit beta [Source:HGNC Symbol;Acc:HGNC:5960]	0.620701354686292	-0.224674127632442	0.0230458867513063
DCAF16	DDB1 and CUL4 associated factor 16 [Source:HGNC Symbol;Acc:HGNC:25987]	0.620701354686292	0.52821664168721	0.0600062524859513
TPMT	thiopurine S-methyltransferase [Source:HGNC Symbol;Acc:HGNC:12014]	0.620701354686292	0.059998552973976	-0.0577860030231846
C19orf47	chromosome 19 open reading frame 47 [Source:HGNC Symbol;Acc:HGNC:26723]	0.620701354686292	-0.237563987399794	0.0190187994573852
FAM8A1	family with sequence similarity 8 member A1 [Source:HGNC Symbol;Acc:HGNC:16372]	0.620701354686292	-0.972470317739822	-0.0915759526324169
HBD	hemoglobin subunit delta [Source:HGNC Symbol;Acc:HGNC:4829]	0.620701354686292	-0.254038434075411	-0.158373731616587
NUFIP2	nuclear FMR1 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:17634]	0.620701354686292	-0.698522748071108	-0.212330621261599
POSTN	periostin [Source:HGNC Symbol;Acc:HGNC:16953]	0.620701354686292	-0.292959436360948	-4.92660933768144e-05
PTTG1IP	PTTG1 interacting protein [Source:HGNC Symbol;Acc:HGNC:13524]	0.620701354686292	0.76715717689375	-0.159450307038528
SREBF1	sterol regulatory element binding transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:11289]	0.620701354686292	-0.872359087594669	-0.0419502058241456
TAP1	transporter 1, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:43]	0.620701354686292	-0.833408188707765	-0.0892785116161637
MFAP1	microfibril associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7032]	0.621039480915118	0.604610887640955	0.0748108361530077
PITRM1	pitrilysin metallopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:17663]	0.621039480915118	0.713341928088887	0.08021045722977
CABYR	calcium binding tyrosine phosphorylation regulated [Source:HGNC Symbol;Acc:HGNC:15569]	0.621039480915118	0.263667022634643	-0.0839792367193864
KATNIP	katanin interacting protein [Source:HGNC Symbol;Acc:HGNC:29068]	0.621039480915118	0.173718373974177	0.0550439472693176
USP15	ubiquitin specific peptidase 15 [Source:HGNC Symbol;Acc:HGNC:12613]	0.621039480915118	0.27604465802579	0.0150691107747847
CA3	carbonic anhydrase 3 [Source:HGNC Symbol;Acc:HGNC:1374]	0.621039480915118	-0.101873380788596	-0.0199909004706947
CDC42EP4	CDC42 effector protein 4 [Source:HGNC Symbol;Acc:HGNC:17147]	0.621039480915118	-0.571154662397377	-0.0312423492653816
ACTR5	actin related protein 5 [Source:HGNC Symbol;Acc:HGNC:14671]	0.621039480915118	0.244826900796024	-0.00819101601078396
HMGN5	high mobility group nucleosome binding domain 5 [Source:HGNC Symbol;Acc:HGNC:8013]	0.621039480915118	-0.942024392480001	-0.0640602025668398
PDIA6	protein disulfide isomerase family A member 6 [Source:HGNC Symbol;Acc:HGNC:30168]	0.621039480915118	-0.296223755199324	-0.0403825347037466
YARS1	tyrosyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:12840]	0.621039480915118	-0.245589524002901	-0.0157596740509696
UBAP2	ubiquitin associated protein 2 [Source:HGNC Symbol;Acc:HGNC:14185]	0.621039480915118	-0.61730934351662	-0.0360981549288909
ZNF124	zinc finger protein 124 [Source:HGNC Symbol;Acc:HGNC:12907]	0.621039480915118	-1.07212267267182	-0.14624142248186
PCIF1	phosphorylated CTD interacting factor 1 [Source:HGNC Symbol;Acc:HGNC:16200]	0.621039480915118	1.11121354391588	0.0678282851021709
RIN3	Ras and Rab interactor 3 [Source:HGNC Symbol;Acc:HGNC:18751]	0.621039480915118	1.09488612509271	0.100995879508594
PATJ	PATJ crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:28881]	0.621039480915118	-0.85330379512598	-0.0893308706375125
PLIN1	perilipin 1 [Source:HGNC Symbol;Acc:HGNC:9076]	0.621039480915118	-0.554476756286949	-0.659470160858067
MYL12B	myosin light chain 12B [Source:HGNC Symbol;Acc:HGNC:29827]	0.621039480915118	0.478190708899674	-0.115370045691286
NAA15	N-alpha-acetyltransferase 15, NatA auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:30782]	0.621039480915118	-0.242571171617571	-0.0806210155988238
ANKRD6	ankyrin repeat domain 6 [Source:HGNC Symbol;Acc:HGNC:17280]	0.621039480915118	-0.917943916555931	-0.0875652574791828
ANKS3	ankyrin repeat and sterile alpha motif domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29422]	0.621039480915118	-0.393752109618996	-0.0293174262062068
DNM1L	dynamin 1 like [Source:HGNC Symbol;Acc:HGNC:2973]	0.621039480915118	-0.313099805935658	-0.0217450207656113
PTRH2	peptidyl-tRNA hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:24265]	0.621039480915118	-1.01292106500213	-0.145773329694428
UTP18	UTP18 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24274]	0.621039480915118	-0.18575826012735	-0.018249243658004
ZNF444	zinc finger protein 444 [Source:HGNC Symbol;Acc:HGNC:16052]	0.621039480915118	-0.564502929145188	-0.00131792970003482
ZNF770	zinc finger protein 770 [Source:HGNC Symbol;Acc:HGNC:26061]	0.621039480915118	-0.649998371318867	-0.0979400555326231
ADM	adrenomedullin [Source:HGNC Symbol;Acc:HGNC:259]	0.621039480915118	-0.918824907829537	-0.443576250555333
ZNF281	zinc finger protein 281 [Source:HGNC Symbol;Acc:HGNC:13075]	0.621039480915118	-0.492040595984327	-0.0827872164017359
CD5	CD5 molecule [Source:HGNC Symbol;Acc:HGNC:1685]	0.621039480915118	-0.502414154255943	-0.210409158026603
SF3A1	splicing factor 3a subunit 1 [Source:HGNC Symbol;Acc:HGNC:10765]	0.621039480915118	0.642106222472905	0.1161579183967
CLDND1	claudin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1322]	0.621039480915118	-0.35393259115254	-0.0688145745272692
FCHSD2	FCH and double SH3 domains 2 [Source:HGNC Symbol;Acc:HGNC:29114]	0.621039480915118	0.518101810178899	0.0681912971540585
SPG21	SPG21 abhydrolase domain containing, maspardin [Source:HGNC Symbol;Acc:HGNC:20373]	0.621039480915118	-0.200472840771317	-0.0326071592170372
JMJD8	jumonji domain containing 8 [Source:HGNC Symbol;Acc:HGNC:14148]	0.621039480915118	0.0820299523392637	-0.0687550865917486
POLR3K	RNA polymerase III subunit K [Source:HGNC Symbol;Acc:HGNC:14121]	0.621039480915118	0.505831904685798	0.0886673334029916
ACP3	acid phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:125]	0.621039480915118	1.09173444174553	0.177414743857758
GPX7	glutathione peroxidase 7 [Source:HGNC Symbol;Acc:HGNC:4559]	0.621039480915118	0.682723161361445	0.0644739669478753
LIG3	DNA ligase 3 [Source:HGNC Symbol;Acc:HGNC:6600]	0.621039480915118	0.538373922143704	0.0659201769487699
RALYL	RALY RNA binding protein like [Source:HGNC Symbol;Acc:HGNC:27036]	0.621039480915118	-1.11327902815856	-0.271265325359281
TMED3	transmembrane p24 trafficking protein 3 [Source:HGNC Symbol;Acc:HGNC:28889]	0.621039480915118	1.05572185630619	0.115964170200881
UTP14A	UTP14A small subunit processome component [Source:HGNC Symbol;Acc:HGNC:10665]	0.621039480915118	1.27739002828148	0.123334069323661
ACO1	aconitase 1 [Source:HGNC Symbol;Acc:HGNC:117]	0.621039480915118	-0.415522467199378	-0.0577620294589464
AURKA	aurora kinase A [Source:HGNC Symbol;Acc:HGNC:11393]	0.621039480915118	0.815124504347469	0.0611252808684057
SVIL	supervillin [Source:HGNC Symbol;Acc:HGNC:11480]	0.621039480915118	0.565937474177869	-0.083236168621554
ADAM28	ADAM metallopeptidase domain 28 [Source:HGNC Symbol;Acc:HGNC:206]	0.621039480915118	0.955598586860351	0.153243217266397
RAB9A	RAB9A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9792]	0.621039480915118	-0.908619066537214	-0.0984897234162462
RPL7	ribosomal protein L7 [Source:HGNC Symbol;Acc:HGNC:10363]	0.621039480915118	0.0640626549765194	-0.642500604197782
DDB1	damage specific DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2717]	0.621039480915118	0.0753132509645717	-0.044362792631702
LAMC3	laminin subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:6494]	0.621039480915118	0.675840537207152	0.105641453133322
OVOL3	ovo like zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:14186]	0.621039480915118	0.866784231559485	0.00700129218968577
ZDHHC13	zinc finger DHHC-type palmitoyltransferase 13 [Source:HGNC Symbol;Acc:HGNC:18413]	0.621039480915118	1.1243752529747	0.161429507932427
ABCC10	ATP binding cassette subfamily C member 10 [Source:HGNC Symbol;Acc:HGNC:52]	0.621039480915118	-0.71890629125092	-0.0963415501418887
ATG10	autophagy related 10 [Source:HGNC Symbol;Acc:HGNC:20315]	0.621039480915118	0.179770406191477	0.0662690633106814
BAIAP2	BAR/IMD domain containing adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:947]	0.621039480915118	-0.217581972533588	-0.0143781976399286
CD80	CD80 molecule [Source:HGNC Symbol;Acc:HGNC:1700]	0.621039480915118	0.994211821040173	0.0762384063050926
CDKN1C	cyclin dependent kinase inhibitor 1C [Source:HGNC Symbol;Acc:HGNC:1786]	0.621039480915118	-1.22470764354029	-0.20514437817371
FGL2	fibrinogen like 2 [Source:HGNC Symbol;Acc:HGNC:3696]	0.621039480915118	-0.159134384471661	-0.0176870328697286
GFM1	G elongation factor mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:13780]	0.621039480915118	0.364185183564712	-0.0249489862596682
MEPCE	methylphosphate capping enzyme [Source:HGNC Symbol;Acc:HGNC:20247]	0.621039480915118	-0.637569767903075	-0.0228616712357298
NOP2	NOP2 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:7867]	0.621039480915118	-0.11631557455265	-0.0163344694554652
PITPNC1	phosphatidylinositol transfer protein cytoplasmic 1 [Source:HGNC Symbol;Acc:HGNC:21045]	0.621039480915118	0.0300522218764621	-0.0209201597882664
SCNN1D	sodium channel epithelial 1 subunit delta [Source:HGNC Symbol;Acc:HGNC:10601]	0.621039480915118	0.307601456098775	-0.0947805170297836
SUSD6	sushi domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19956]	0.621039480915118	-0.474825398269241	-0.0198280143768135
TMCC1	transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]	0.621039480915118	-0.887418325713019	-0.0638882158383864
TMEM243	transmembrane protein 243 [Source:HGNC Symbol;Acc:HGNC:21707]	0.621039480915118	-1.25510635492203	-0.14568393635769
UPB1	beta-ureidopropionase 1 [Source:HGNC Symbol;Acc:HGNC:16297]	0.621039480915118	-0.413495936847765	-0.0915196250962614
IPO7	importin 7 [Source:HGNC Symbol;Acc:HGNC:9852]	0.621476089020426	0.268437515070232	0.0243029431710829
VAMP8	vesicle associated membrane protein 8 [Source:HGNC Symbol;Acc:HGNC:12647]	0.621893900305412	-0.0464704987533391	0.127897654879742
UBQLN4	ubiquilin 4 [Source:HGNC Symbol;Acc:HGNC:1237]	0.622208471156843	-0.354469162815231	0.00606796677753465
PPP1R16B	protein phosphatase 1 regulatory subunit 16B [Source:HGNC Symbol;Acc:HGNC:15850]	0.622208471156843	0.845356239825551	0.0745167966814919
ADRB1	adrenoceptor beta 1 [Source:HGNC Symbol;Acc:HGNC:285]	0.622208471156843	-0.741142028537913	-0.0470133452939757
SGSM2	small G protein signaling modulator 2 [Source:HGNC Symbol;Acc:HGNC:29026]	0.622208471156843	0.289954723070948	0.0661585770428295
MEGF6	multiple EGF like domains 6 [Source:HGNC Symbol;Acc:HGNC:3232]	0.622208471156843	-0.315090572336786	-0.0410196904371255
NCOA6	nuclear receptor coactivator 6 [Source:HGNC Symbol;Acc:HGNC:15936]	0.622208471156843	-0.736531850969296	-0.0538902566172057
PELI1	pellino E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:8827]	0.622208471156843	-0.373706295365336	-0.0994928935748668
STS	steroid sulfatase [Source:HGNC Symbol;Acc:HGNC:11425]	0.622208471156843	0.831686144354236	0.100546957106171
ACE2	angiotensin converting enzyme 2 [Source:HGNC Symbol;Acc:HGNC:13557]	0.622344033708097	1.02948697540843	0.237153645519588
EFHC1	EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16406]	0.622344033708097	-0.0933671414929969	0.0222371541401567
PRR13	proline rich 13 [Source:HGNC Symbol;Acc:HGNC:24528]	0.622478478521261	-1.06456504731179	-0.160446619153766
CMC4	C-X9-C motif containing 4 [Source:HGNC Symbol;Acc:HGNC:35428]	0.622478478521261	-0.348909273535993	-0.0773095647448594
