gene	description	fisher_pvalue	mean_t	mean_lfc
IQGAP2	IQ motif containing GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:6111]	0.443248681789752	-0.0190620615960058	0.00367972698819105
KCTD21	potassium channel tetramerization domain containing 21 [Source:HGNC Symbol;Acc:HGNC:27452]	0.443248681789752	0.170137148652144	0.0801245472629371
MRPL36	mitochondrial ribosomal protein L36 [Source:HGNC Symbol;Acc:HGNC:14490]	0.443248681789752	-0.402662705020375	0.0193036801174223
SEC23A	SEC23 homolog A, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10701]	0.443248681789752	0.758304585578362	0.152153829805056
WNK1	WNK lysine deficient protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:14540]	0.443248681789752	-0.793007610329897	-0.0749416380159296
ERICH2-DT	ERICH2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55686]	0.443390704837704	-0.48054769095318	-0.137521458196696
RBMS1	RNA binding motif single stranded interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:9907]	0.443390704837704	0.228849605232633	0.0269199677036352
LINC00886	long intergenic non-protein coding RNA 886 [Source:HGNC Symbol;Acc:HGNC:48572]	0.443390704837704	-0.958569757141816	-0.192083666879217
ASAP1	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1 [Source:HGNC Symbol;Acc:HGNC:2720]	0.443667046576916	0.877939628682729	0.100837882782213
GTF3C5	general transcription factor IIIC subunit 5 [Source:HGNC Symbol;Acc:HGNC:4668]	0.443667046576916	-0.638823368394402	-0.0543204576375803
MN1	MN1 proto-oncogene, transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:7180]	0.443667046576916	-0.924855878742807	-0.151383983452172
MIR3142HG	MIR3142 host gene [Source:HGNC Symbol;Acc:HGNC:51944]	0.443821482872187	-0.206120808535331	0.0425636668416778
RFC3	replication factor C subunit 3 [Source:HGNC Symbol;Acc:HGNC:9971]	0.443821482872187	0.156567552539144	0.0369632496072965
ERVH-6	NA	0.443821482872187	-1.23448130682709	-0.120498253792415
DUSP9	dual specificity phosphatase 9 [Source:HGNC Symbol;Acc:HGNC:3076]	0.443821482872187	-1.28590479536319	-0.182518782491232
GFER	growth factor, augmenter of liver regeneration [Source:HGNC Symbol;Acc:HGNC:4236]	0.443821482872187	0.202944364717208	-0.0350583654289002
GMFB	glia maturation factor beta [Source:HGNC Symbol;Acc:HGNC:4373]	0.443821482872187	0.119298662421731	0.0461806085147169
LRRN1	leucine rich repeat neuronal 1 [Source:HGNC Symbol;Acc:HGNC:20980]	0.443821482872187	-0.35944720979667	-0.0459131943159496
NUDT19	nudix hydrolase 19 [Source:HGNC Symbol;Acc:HGNC:32036]	0.443821482872187	-0.939211178837673	-0.194088063926092
UTP20	UTP20 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:17897]	0.443821482872187	-0.362991922170715	-0.0366156370929785
ZNF84-DT	ZNF84 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53355]	0.443821482872187	-0.97979304634857	-0.0803659334709671
VAMP4	vesicle associated membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:12645]	0.443821482872187	0.496310284561936	0.0589916771001614
AHCYL1	adenosylhomocysteinase like 1 [Source:HGNC Symbol;Acc:HGNC:344]	0.443907500819755	0.680997895623118	0.0795543183993923
SLC25A41	solute carrier family 25 member 41 [Source:HGNC Symbol;Acc:HGNC:28533]	0.443907500819755	0.276520175412096	0.0559406901295503
KIF20A	kinesin family member 20A [Source:HGNC Symbol;Acc:HGNC:9787]	0.443907500819755	-0.00821894008723797	-0.116307176900579
LINC00899	long intergenic non-protein coding RNA 899 [Source:HGNC Symbol;Acc:HGNC:48583]	0.443907500819755	0.0479958755400183	0.133197752971824
BTG2-DT	BTG2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:49452]	0.443907500819755	-0.648599683770127	-0.0417309919860586
LINC01121	long intergenic non-protein coding RNA 1121 [Source:HGNC Symbol;Acc:HGNC:49266]	0.443907500819755	-0.077933482537125	-0.0203662719726405
LINC02241	long intergenic non-protein coding RNA 2241 [Source:HGNC Symbol;Acc:HGNC:53126]	0.443907500819755	-1.16532161192261	-0.159341567913681
COP1	COP1 E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:17440]	0.443907500819755	0.178892035805364	0.0781288544410011
IYD	iodotyrosine deiodinase [Source:HGNC Symbol;Acc:HGNC:21071]	0.443907500819755	-1.18814934063478	-0.104302918283995
BAX	BCL2 associated X, apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:959]	0.443907500819755	0.55053935032049	0.0865570380486459
DIABLO	diablo IAP-binding mitochondrial protein [Source:HGNC Symbol;Acc:HGNC:21528]	0.443907500819755	0.744895593329952	0.118420100754047
DNAJA2	DnaJ heat shock protein family (Hsp40) member A2 [Source:HGNC Symbol;Acc:HGNC:14884]	0.443907500819755	0.110495950118272	0.0550476622191075
LOC105369890	NA	0.443907500819755	-0.385637308899	-0.120739493748973
LOC105377468	NA	0.443907500819755	-0.606262495515169	-0.0499964472766565
TOPORS	TOP1 binding arginine/serine rich protein, E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:21653]	0.443907500819755	-0.377931991713003	-0.0296015360638384
UROS	uroporphyrinogen III synthase [Source:HGNC Symbol;Acc:HGNC:12592]	0.443907500819755	0.943440128071212	0.115715540367772
CORO6	coronin 6 [Source:HGNC Symbol;Acc:HGNC:21356]	0.443907500819755	-0.266617382793259	0.0186368326807098
RSPO1	R-spondin 1 [Source:HGNC Symbol;Acc:HGNC:21679]	0.443907500819755	-0.378153277701752	-0.263182168048984
PUDP	pseudouridine 5'-phosphatase [Source:HGNC Symbol;Acc:HGNC:16818]	0.443907500819755	1.02560285973207	0.379692656525129
LOC101927668	NA	0.443907500819755	-1.4334497516791	-0.158127963566645
RNF144A	ring finger protein 144A [Source:HGNC Symbol;Acc:HGNC:20457]	0.443907500819755	0.313990316241477	0.0597109975701357
TMEM50B	transmembrane protein 50B [Source:HGNC Symbol;Acc:HGNC:1280]	0.443907500819755	0.487985608747229	0.0744904352674489
TSPAN32	tetraspanin 32 [Source:HGNC Symbol;Acc:HGNC:13410]	0.443907500819755	-0.662050662900236	-0.14895624067953
IL4	interleukin 4 [Source:HGNC Symbol;Acc:HGNC:6014]	0.44396577782379	-0.849193580122679	-0.146328786858287
LINC00551	long intergenic non-protein coding RNA 551 [Source:HGNC Symbol;Acc:HGNC:43691]	0.44396577782379	-0.178692497379825	-0.131298279652555
ANP32B	acidic nuclear phosphoprotein 32 family member B [Source:HGNC Symbol;Acc:HGNC:16677]	0.443977780711188	0.82522597670502	0.191449866162001
MCC	MCC regulator of WNT signaling pathway [Source:HGNC Symbol;Acc:HGNC:6935]	0.444000158345286	-0.311248802817467	-0.0579309070107732
LINC02805	long intergenic non-protein coding RNA 2805 [Source:HGNC Symbol;Acc:HGNC:54339]	0.444000158345286	-1.38680226476209	-0.141003794513717
LGSN	lengsin, lens protein with glutamine synthetase domain [Source:HGNC Symbol;Acc:HGNC:21016]	0.444245682517045	-1.21700540291596	-0.224850982591678
GMPPB	GDP-mannose pyrophosphorylase B [Source:HGNC Symbol;Acc:HGNC:22932]	0.444272647933945	0.38567673101203	0.0154432493636071
PTBP3	polypyrimidine tract binding protein 3 [Source:HGNC Symbol;Acc:HGNC:10253]	0.444272647933945	0.583197731285747	0.0751144307665748
OTUD5	OTU deubiquitinase 5 [Source:HGNC Symbol;Acc:HGNC:25402]	0.44429721807937	0.583002722445018	0.0430507345711727
ANGPTL4	angiopoietin like 4 [Source:HGNC Symbol;Acc:HGNC:16039]	0.444584305047218	-0.221257793837508	-0.345442765201426
SRRM3	serine/arginine repetitive matrix 3 [Source:HGNC Symbol;Acc:HGNC:26729]	0.444584305047218	-0.142744141719738	-0.205824206963628
LINGO3	leucine rich repeat and Ig domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21206]	0.444584305047218	-0.533995302479219	-0.378449876091653
H2BC4	H2B clustered histone 4 [Source:HGNC Symbol;Acc:HGNC:4757]	0.44476604272242	0.369682379244178	0.069658996463428
ARAP1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1 [Source:HGNC Symbol;Acc:HGNC:16925]	0.44476604272242	0.341863345848679	0.0154265416030823
OCIAD2	OCIA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28685]	0.44476604272242	-0.50734806488442	-0.0280648800519953
KIF7	kinesin family member 7 [Source:HGNC Symbol;Acc:HGNC:30497]	0.444802159916439	0.536217945079208	0.118404244889595
LYPD4	LY6/PLAUR domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28659]	0.444802159916439	-1.41051801131493	-0.116578405839384
MRPL3	mitochondrial ribosomal protein L3 [Source:HGNC Symbol;Acc:HGNC:10379]	0.444802159916439	0.121360974785603	0.0615671161245405
SF3B1	splicing factor 3b subunit 1 [Source:HGNC Symbol;Acc:HGNC:10768]	0.444802159916439	0.693832925001287	0.0465851051251175
BANP	BTG3 associated nuclear protein [Source:HGNC Symbol;Acc:HGNC:13450]	0.444802159916439	-0.0615250305090211	-0.0270237719406881
CLDND1	claudin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1322]	0.444802159916439	-0.248639011108613	0.0262110966034346
BABAM1	BRISC and BRCA1 A complex member 1 [Source:HGNC Symbol;Acc:HGNC:25008]	0.444802159916439	0.81186682882683	0.179853081352496
DHRSX	dehydrogenase/reductase X-linked [Source:HGNC Symbol;Acc:HGNC:18399]	0.444802159916439	-0.885493643168244	-0.0861164587489884
FRS3	fibroblast growth factor receptor substrate 3 [Source:HGNC Symbol;Acc:HGNC:16970]	0.444802159916439	0.669727113548595	-0.0232691360263083
REST	RE1 silencing transcription factor [Source:HGNC Symbol;Acc:HGNC:9966]	0.444802159916439	-0.41901850261564	-0.0609434106925221
LINC01812	long intergenic non-protein coding RNA 1812 [Source:HGNC Symbol;Acc:HGNC:52616]	0.444802159916439	-0.755871748003141	-0.0995853617042389
LAMP5	lysosomal associated membrane protein family member 5 [Source:HGNC Symbol;Acc:HGNC:16097]	0.444802159916439	1.32601562694786	0.25310119594555
ST6GAL1	ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]	0.444802159916439	0.288562305105128	-0.00827007746729218
OSBP	oxysterol binding protein [Source:HGNC Symbol;Acc:HGNC:8503]	0.444802159916439	0.489482117247328	0.0402255864783859
BABAM2-AS1	NA	0.444802159916439	0.483172413147835	0.0924972145195838
FAM220A	family with sequence similarity 220 member A [Source:HGNC Symbol;Acc:HGNC:22422]	0.444802159916439	-1.23765688064726	-0.172534969190246
GEMIN2	gem nuclear organelle associated protein 2 [Source:HGNC Symbol;Acc:HGNC:10884]	0.444802159916439	-0.0745378738601638	-0.023865555331195
PCNP	PEST proteolytic signal containing nuclear protein [Source:HGNC Symbol;Acc:HGNC:30023]	0.444802159916439	0.904754074862632	0.117565052138842
GLTPD2	glycolipid transfer protein domain containing 2 [Source:HGNC Symbol;Acc:HGNC:33756]	0.444802159916439	-1.03140025487964	-0.264854731531958
LOC101929007	NA	0.444802159916439	-0.69193632120078	-0.0544596628448751
CHRNA6	cholinergic receptor nicotinic alpha 6 subunit [Source:HGNC Symbol;Acc:HGNC:15963]	0.444813602579634	-0.106968983620138	0.00386938820477951
LPL	lipoprotein lipase [Source:HGNC Symbol;Acc:HGNC:6677]	0.444813602579634	0.657845713971478	0.310856644434521
MICA	MHC class I polypeptide-related sequence A [Source:HGNC Symbol;Acc:HGNC:7090]	0.444813602579634	0.279154111750837	-0.0122729732962269
ANKMY1	ankyrin repeat and MYND domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20987]	0.444913538834411	0.764354431573643	0.0916728067454044
DUSP19	dual specificity phosphatase 19 [Source:HGNC Symbol;Acc:HGNC:18894]	0.445046932048269	0.335443479475939	0.0512186063702167
PCAT6	prostate cancer associated transcript 6 [Source:HGNC Symbol;Acc:HGNC:43714]	0.445046932048269	0.259123615038005	0.0302696243346486
PRKAB2	protein kinase AMP-activated non-catalytic subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:9379]	0.445046932048269	-0.451544803741481	-0.0832077516288621
VEPH1	ventricular zone expressed PH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25735]	0.445046932048269	-1.04275639266691	-0.307998027916809
DEFB124	defensin beta 124 [Source:HGNC Symbol;Acc:HGNC:18104]	0.445046932048269	-0.0223616016548139	0.110875307967711
RPL5P1	ribosomal protein L5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:10361]	0.445046932048269	0.375709133487778	0.263942626344851
SELENOH	selenoprotein H [Source:HGNC Symbol;Acc:HGNC:18251]	0.445046932048269	0.864699397592771	0.106701446231708
TAGAP	T cell activation RhoGTPase activating protein [Source:HGNC Symbol;Acc:HGNC:15669]	0.445046932048269	-0.0648508538095334	0.121055542839524
TLR6	toll like receptor 6 [Source:HGNC Symbol;Acc:HGNC:16711]	0.445183065533673	-0.346553440880536	-0.0603543219553834
SPRY2	sprouty RTK signaling antagonist 2 [Source:HGNC Symbol;Acc:HGNC:11270]	0.445183065533673	0.00348787124862898	-0.029354263278218
TMEM219	transmembrane protein 219 [Source:HGNC Symbol;Acc:HGNC:25201]	0.445183065533673	0.257975761556498	0.0706738916749448
NSMAF	neutral sphingomyelinase activation associated factor [Source:HGNC Symbol;Acc:HGNC:8017]	0.445183065533673	-0.228701289508218	-0.0362122482593546
PCF11	PCF11 cleavage and polyadenylation factor subunit [Source:HGNC Symbol;Acc:HGNC:30097]	0.445183065533673	-0.316109375573163	-0.0317346686439723
SERP2	stress associated endoplasmic reticulum protein family member 2 [Source:HGNC Symbol;Acc:HGNC:20607]	0.445183065533673	-1.19844436042652	-0.359787168705071
LINC01828	long intergenic non-protein coding RNA 1828 [Source:HGNC Symbol;Acc:HGNC:52634]	0.445183065533673	-1.30016747638886	-0.35126442288489
PNISR-AS1	PNISR antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40958]	0.445183065533673	-0.273882225220265	-0.0869409994178961
A2M	alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]	0.445183065533673	0.923670659841962	0.130639974530532
LSM5	LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17162]	0.445183065533673	-0.123780360549757	-0.0110577866373937
PLTP	phospholipid transfer protein [Source:HGNC Symbol;Acc:HGNC:9093]	0.445183065533673	-0.183986314388625	0.000589634964593683
STAM2	signal transducing adaptor molecule 2 [Source:HGNC Symbol;Acc:HGNC:11358]	0.445340404253385	0.882304014557764	0.111563356828311
PCDHGC3	protocadherin gamma subfamily C, 3 [Source:HGNC Symbol;Acc:HGNC:8716]	0.445584099848321	-0.188231793931933	-0.0342871913890076
POP1	POP1 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:30129]	0.445584099848321	-0.863102649003157	-0.138737867051276
SLC22A2	solute carrier family 22 member 2 [Source:HGNC Symbol;Acc:HGNC:10966]	0.445605135683423	-1.07203826776658	0.0362110355397269
SPEM2	SPEM family member 2 [Source:HGNC Symbol;Acc:HGNC:27315]	0.445605135683423	-1.27136487388376	-0.106166370571464
PIPSL	PIP5K1A and PSMD4 like (pseudogene) [Source:HGNC Symbol;Acc:HGNC:23733]	0.445605135683423	-0.764425474549479	0.0674436098441525
PRR22	proline rich 22 [Source:HGNC Symbol;Acc:HGNC:28354]	0.445605135683423	-0.38577718122351	-0.128771067965202
MAGOHB	mago homolog B, exon junction complex subunit [Source:HGNC Symbol;Acc:HGNC:25504]	0.445864876654703	0.298553634217283	-0.0329070146128112
ZNF43	zinc finger protein 43 [Source:HGNC Symbol;Acc:HGNC:13109]	0.445864876654703	0.0682890380245967	-0.00398203226530892
TAS1R2	taste 1 receptor member 2 [Source:HGNC Symbol;Acc:HGNC:14905]	0.446804166522173	-0.499793963011422	-0.0483523827807359
UQCRC2	ubiquinol-cytochrome c reductase core protein 2 [Source:HGNC Symbol;Acc:HGNC:12586]	0.446804166522173	0.793474719546644	0.106595449574994
MIF4GD	MIF4G domain containing [Source:HGNC Symbol;Acc:HGNC:24030]	0.447003449523339	0.274866596807904	0.0116939165958422
NNAT	neuronatin [Source:HGNC Symbol;Acc:HGNC:7860]	0.447003449523339	-0.124758590021893	-0.128503115267581
VMO1	vitelline membrane outer layer 1 homolog [Source:HGNC Symbol;Acc:HGNC:30387]	0.447003449523339	0.946882610411157	0.0357235691323443
FAM86B3P	family with sequence similarity 86 member B3, pseudogene [Source:HGNC Symbol;Acc:HGNC:44371]	0.447167977691365	0.239409245099684	0.00720361242294732
CXCL6	C-X-C motif chemokine ligand 6 [Source:HGNC Symbol;Acc:HGNC:10643]	0.447167977691365	-0.631630872799827	-0.659025747189915
GPR88	G protein-coupled receptor 88 [Source:HGNC Symbol;Acc:HGNC:4539]	0.447167977691365	-0.773882112615244	-0.300888096323155
FIS1	fission, mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:21689]	0.447167977691365	0.30447913633206	0.172594113159105
C6orf52	chromosome 6 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:20881]	0.447167977691365	0.141199596145341	0.0271667313241398
HYAL3	hyaluronidase 3 [Source:HGNC Symbol;Acc:HGNC:5322]	0.447167977691365	-0.274862191181521	-0.180589246870347
PABPN1	poly(A) binding protein nuclear 1 [Source:HGNC Symbol;Acc:HGNC:8565]	0.44718695903514	-0.107791592934445	-0.0830660623768115
MIR4290HG	MIR4290 host gene [Source:HGNC Symbol;Acc:HGNC:27861]	0.44718695903514	-1.01686074401804	-0.187042867090316
COX7B	cytochrome c oxidase subunit 7B [Source:HGNC Symbol;Acc:HGNC:2291]	0.447412675679664	-0.23848371679782	-0.00255479532573499
GSTA3	glutathione S-transferase alpha 3 [Source:HGNC Symbol;Acc:HGNC:4628]	0.447412675679664	-0.446573717592472	-0.0714579478858663
IDNK	IDNK gluconokinase [Source:HGNC Symbol;Acc:HGNC:31367]	0.447412675679664	0.196568885205248	0.0389417426546181
LRIG1	leucine rich repeats and immunoglobulin like domains 1 [Source:HGNC Symbol;Acc:HGNC:17360]	0.447412675679664	-0.794109949900527	-0.0632345476527327
SCLT1	sodium channel and clathrin linker 1 [Source:HGNC Symbol;Acc:HGNC:26406]	0.447464694108141	0.348466404895772	0.0357598836541352
POLR3K	RNA polymerase III subunit K [Source:HGNC Symbol;Acc:HGNC:14121]	0.447464694108141	0.172660748950133	-0.0426082774423152
YWHAH-AS1	YWHAH antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:23051]	0.447464694108141	0.0222516724020791	-0.103245332869123
CFAP418	cilia and flagella associated protein 418 [Source:HGNC Symbol;Acc:HGNC:27232]	0.447492587123127	-0.692282430407324	-0.106357058781392
ATP13A3-DT	ATP13A3 divergent transcript [Source:HGNC Symbol;Acc:HGNC:48570]	0.447580831513441	0.703376239760211	0.13455861140763
CCT3	chaperonin containing TCP1 subunit 3 [Source:HGNC Symbol;Acc:HGNC:1616]	0.447580831513441	-0.0258620410570596	0.086930541120792
VPS11	VPS11 core subunit of CORVET and HOPS complexes [Source:HGNC Symbol;Acc:HGNC:14583]	0.447580831513441	0.0643189174123734	-0.0232362286948101
NCOA6	nuclear receptor coactivator 6 [Source:HGNC Symbol;Acc:HGNC:15936]	0.447580831513441	-0.201522843683627	-0.000325739412182684
CYP2A7	cytochrome P450 family 2 subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:2611]	0.447658903322295	-0.896159845141067	-0.177641602549294
LINC00619	NA	0.447658903322295	0.525642147767639	0.129749633151766
TGFB3	transforming growth factor beta 3 [Source:HGNC Symbol;Acc:HGNC:11769]	0.44770069299712	0.713907754477002	0.0868948883669589
IL1B	interleukin 1 beta [Source:HGNC Symbol;Acc:HGNC:5992]	0.448133141062224	-0.194388965314555	-0.366240779571954
LOC101928446	NA	0.448133141062224	-1.32836944975298	-0.162297226322186
ST13P4	ST13, Hsp70 interacting protein pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:18487]	0.448133141062224	0.820332378917831	0.201255094422554
SIDT1	SID1 transmembrane family member 1 [Source:HGNC Symbol;Acc:HGNC:25967]	0.448133141062224	0.642330114505364	0.0690968023246594
GABRA6	gamma-aminobutyric acid type A receptor subunit alpha6 [Source:HGNC Symbol;Acc:HGNC:4080]	0.448133141062224	-1.36723309310253	-0.165473236974461
ARHGEF17	Rho guanine nucleotide exchange factor 17 [Source:HGNC Symbol;Acc:HGNC:21726]	0.448133141062224	0.555019768889265	0.0631926520669049
RPS15A	ribosomal protein S15a [Source:HGNC Symbol;Acc:HGNC:10389]	0.448133141062224	0.333938542883249	0.0469900403278166
EN1	engrailed homeobox 1 [Source:HGNC Symbol;Acc:HGNC:3342]	0.448133141062224	-1.25838301510034	-0.198328744398212
LRRC4B	leucine rich repeat containing 4B [Source:HGNC Symbol;Acc:HGNC:25042]	0.448133141062224	-0.412388150636543	-0.022535101528585
ZNF331	zinc finger protein 331 [Source:HGNC Symbol;Acc:HGNC:15489]	0.448133141062224	-0.716083140850035	-0.169398229295789
SLC25A30	solute carrier family 25 member 30 [Source:HGNC Symbol;Acc:HGNC:27371]	0.448133141062224	0.753104435958323	0.163251637896919
ACSS3	acyl-CoA synthetase short chain family member 3 [Source:HGNC Symbol;Acc:HGNC:24723]	0.448140257123681	-0.204599235026156	0.046661938758645
ADAMTSL1	ADAMTS like 1 [Source:HGNC Symbol;Acc:HGNC:14632]	0.448140257123681	-0.266041106515285	-0.111935447924871
PRPS1L1	phosphoribosyl pyrophosphate synthetase 1 like 1 [Source:HGNC Symbol;Acc:HGNC:9463]	0.448140405171537	-0.724526698993107	-0.14185315304813
SPATA4	spermatogenesis associated 4 [Source:HGNC Symbol;Acc:HGNC:17333]	0.448162787965396	-0.994331876616314	-0.103776256088642
C9orf131	chromosome 9 open reading frame 131 [Source:HGNC Symbol;Acc:HGNC:31418]	0.448162787965396	-0.389644801818887	0.0271067281804218
SERINC2	serine incorporator 2 [Source:HGNC Symbol;Acc:HGNC:23231]	0.448162787965396	0.422018647964729	0.0395056422550366
NMD3	NMD3 ribosome export adaptor [Source:HGNC Symbol;Acc:HGNC:24250]	0.448241313485562	1.11069518377844	0.200587365987282
ZHX1-C8orf76	ZHX1-C8orf76 readthrough [Source:HGNC Symbol;Acc:HGNC:42975]	0.448241313485562	-1.31543499312808	-0.141935401718525
VKORC1	vitamin K epoxide reductase complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:23663]	0.448247120599053	0.907515031131595	0.14150373657412
GRAMD2A	GRAM domain containing 2A [Source:HGNC Symbol;Acc:HGNC:27287]	0.448283757342179	-0.828887513390197	-0.271697907454629
FEV	FEV transcription factor, ETS family member [Source:HGNC Symbol;Acc:HGNC:18562]	0.448283757342179	-1.22881049836529	-0.137422151271209
NOXA1	NADPH oxidase activator 1 [Source:HGNC Symbol;Acc:HGNC:10668]	0.448283757342179	-1.05028630235823	-0.422349364180129
FIG4	FIG4 phosphoinositide 5-phosphatase [Source:HGNC Symbol;Acc:HGNC:16873]	0.448366208643052	0.0286585075151217	0.00369386359292393
HSD11B2	hydroxysteroid 11-beta dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:5209]	0.448366208643052	0.00722915044699003	-0.0590263990990648
C11orf71	chromosome 11 open reading frame 71 [Source:HGNC Symbol;Acc:HGNC:25937]	0.448395676563353	-0.180110263517421	-0.0241792092263441
SAMD13	sterile alpha motif domain containing 13 [Source:HGNC Symbol;Acc:HGNC:24582]	0.448395676563353	-0.296666800438103	-0.10174338471961
SNORA74A	small nucleolar RNA, H/ACA box 74A [Source:HGNC Symbol;Acc:HGNC:10119]	0.448395676563353	-0.303685807928746	-0.0663243901571044
EPDR1	ependymin related 1 [Source:HGNC Symbol;Acc:HGNC:17572]	0.448395676563353	0.462495016221689	0.0596121718598458
LLGL2	LLGL scribble cell polarity complex component 2 [Source:HGNC Symbol;Acc:HGNC:6629]	0.448395676563353	-0.773060828868778	-0.0569200045498267
RACGAP1	Rac GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:9804]	0.448395676563353	-0.891516516250503	-0.144672302254122
SPINT3	serine peptidase inhibitor, Kunitz type 3 [Source:HGNC Symbol;Acc:HGNC:11248]	0.448395676563353	0.0293487526240405	-0.0291964988045915
PPTC7	protein phosphatase targeting COQ7 [Source:HGNC Symbol;Acc:HGNC:30695]	0.448579394273288	-0.342225811940774	0.0153099465396738
LOC100506271	NA	0.448661927265538	-0.867607093446715	-0.11161516191269
LKAAEAR1	LKAAEAR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:33718]	0.448661927265538	0.190322089074669	0.0859901963324166
NDUFA4	NDUFA4 mitochondrial complex associated [Source:HGNC Symbol;Acc:HGNC:7687]	0.448661927265538	0.152240272058544	0.128010909917145
STMN4	stathmin 4 [Source:HGNC Symbol;Acc:HGNC:16078]	0.448661927265538	-1.02619695191762	0.00874235679162235
USP6NL-AS1	USP6NL antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55251]	0.448661927265538	-0.984727126041132	-0.0866920394481626
ZNF594-DT	ZNF594 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55347]	0.448661927265538	-0.441821592759822	-0.0286366147285188
AMY2B	amylase alpha 2B [Source:HGNC Symbol;Acc:HGNC:478]	0.448661927265538	0.81055965756263	0.145389935657859
CDH19	cadherin 19 [Source:HGNC Symbol;Acc:HGNC:1758]	0.448661927265538	0.097913517165668	0.0554916083628959
SEMA6C	semaphorin 6C [Source:HGNC Symbol;Acc:HGNC:10740]	0.448661927265538	-0.289464193879288	-0.0419107368133517
DNMT3L	DNA methyltransferase 3 like [Source:HGNC Symbol;Acc:HGNC:2980]	0.448661927265538	-0.651912694344338	-0.0703020414575651
NAALADL2	N-acetylated alpha-linked acidic dipeptidase like 2 [Source:HGNC Symbol;Acc:HGNC:23219]	0.448720389275949	0.712835984493092	0.111664496854418
PARP8	poly(ADP-ribose) polymerase family member 8 [Source:HGNC Symbol;Acc:HGNC:26124]	0.448720389275949	0.717154819751253	0.0615776621807946
PLCH2	phospholipase C eta 2 [Source:HGNC Symbol;Acc:HGNC:29037]	0.448720389275949	0.061374773613181	-0.00730141544806625
ARL4C	ADP ribosylation factor like GTPase 4C [Source:HGNC Symbol;Acc:HGNC:698]	0.448720389275949	0.18786818070335	-0.0686149780788916
IL34	interleukin 34 [Source:HGNC Symbol;Acc:HGNC:28529]	0.448720389275949	0.186806398242373	0.0383438727284438
LINC01734	long intergenic non-protein coding RNA 1734 [Source:HGNC Symbol;Acc:HGNC:52522]	0.448720389275949	-1.17714093450901	-0.110553856884047
PDE7A	phosphodiesterase 7A [Source:HGNC Symbol;Acc:HGNC:8791]	0.448720389275949	0.0531283827925303	0.0445325218294609
PKD2	polycystin 2, transient receptor potential cation channel [Source:HGNC Symbol;Acc:HGNC:9009]	0.448720389275949	1.03624646389243	0.210895880155238
ADAL	adenosine deaminase like [Source:HGNC Symbol;Acc:HGNC:31853]	0.448775209396579	0.630249457913874	0.0763029472741135
IFNA8	interferon alpha 8 [Source:HGNC Symbol;Acc:HGNC:5429]	0.448775209396579	0.124940378376205	-0.0495336195088874
CADM1	cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5951]	0.448775209396579	-0.472102642008789	-0.0221481391831805
HS6ST3	heparan sulfate 6-O-sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:19134]	0.448775209396579	-0.68268735841939	-0.208603520572503
TYRP1	tyrosinase related protein 1 [Source:HGNC Symbol;Acc:HGNC:12450]	0.448775209396579	-0.322169788077588	-0.0557488440869616
