Geneid	HS14	HS15
ENSG00000235872	24	17
ENSG00000235875	3	4
ENSG00000235876	0	0
ENSG00000235879	3	1
ENSG00000235880	1	0
ENSG00000235881	0	0
ENSG00000235884	0	0
ENSG00000235885	2	4
ENSG00000235886	0	0
ENSG00000235887	0	0
ENSG00000235888	17	22
ENSG00000235890	6	21
ENSG00000235892	0	0
ENSG00000235893	0	0
ENSG00000235895	0	0
ENSG00000235897	12	6
ENSG00000235899	4	1
ENSG00000235901	0	0
ENSG00000235902	418	368
ENSG00000235903	12	8
ENSG00000235904	90	148
ENSG00000235907	7	4
ENSG00000235908	17	9
ENSG00000235910	62	42
ENSG00000235911	0	0
ENSG00000235912	76	74
ENSG00000235914	19	21
ENSG00000235916	18	11
ENSG00000235917	5	14
ENSG00000235919	48	42
ENSG00000235920	20	28
ENSG00000235922	0	0
ENSG00000235924	3	3
ENSG00000235926	0	0
ENSG00000235927	179	392
ENSG00000235929	0	1
ENSG00000235930	0	0
ENSG00000235931	0	0
ENSG00000235932	0	0
ENSG00000235933	10	17
ENSG00000235934	0	0
ENSG00000235937	31	36
ENSG00000235939	0	0
ENSG00000235940	302	306
ENSG00000235942	0	0
ENSG00000235943	0	0
ENSG00000235944	0	0
ENSG00000235945	70	84
ENSG00000235946	1	3
ENSG00000235947	49	42
ENSG00000235951	0	0
ENSG00000235954	826	790
ENSG00000235955	1	1
ENSG00000235957	19	13
ENSG00000235958	45	35
ENSG00000235959	0	0
ENSG00000235961	42	25
ENSG00000235962	1	1
ENSG00000235963	0	0
ENSG00000235964	0	0
ENSG00000235965	0	0
ENSG00000235967	19	22
ENSG00000235968	0	0
ENSG00000235969	0	0
ENSG00000235972	0	0
ENSG00000235974	7	10
ENSG00000235975	0	0
ENSG00000235976	0	0
ENSG00000235978	79	58
ENSG00000235979	3	5
ENSG00000235981	0	0
ENSG00000235984	0	0
ENSG00000235988	0	0
ENSG00000235989	26	18
ENSG00000235990	1	0
ENSG00000235991	3	2
ENSG00000235992	0	0
ENSG00000235993	4	8
ENSG00000235994	2	1
ENSG00000235995	5	2
ENSG00000235996	0	0
ENSG00000235997	348	322
ENSG00000235998	0	0
ENSG00000236003	14	12
ENSG00000236004	7	5
ENSG00000236005	0	0
ENSG00000236007	29	16
ENSG00000236008	60	33
ENSG00000236009	0	0
ENSG00000236012	0	0
ENSG00000236013	37	60
ENSG00000236015	33	25
ENSG00000236017	0	0
ENSG00000236018	59	52
ENSG00000236021	31	23
ENSG00000236022	0	0
ENSG00000236024	0	3
ENSG00000236025	0	0
ENSG00000236026	0	0
ENSG00000236027	1	2
ENSG00000236028	6	4
ENSG00000236031	1	0
ENSG00000236032	0	0
ENSG00000236035	42	45
ENSG00000236036	0	0
ENSG00000236039	5	5
ENSG00000236040	0	0
ENSG00000236041	0	0
ENSG00000236042	0	0
ENSG00000236044	10	19
ENSG00000236045	2	3
ENSG00000236046	0	0
ENSG00000236047	40	41
ENSG00000236048	6	11
ENSG00000236049	3	2
ENSG00000236051	7	11
ENSG00000236052	0	0
ENSG00000236053	0	0
ENSG00000236054	0	0
ENSG00000236056	104	18
ENSG00000236058	1	0
ENSG00000236060	4	6
ENSG00000236062	0	0
ENSG00000236064	8	19
ENSG00000236065	0	0
ENSG00000236068	0	0
ENSG00000236069	1	1
ENSG00000236072	0	0
ENSG00000236073	7	10
ENSG00000236075	0	0
ENSG00000236076	1	0
ENSG00000236077	0	0
ENSG00000236078	12	7
ENSG00000236079	0	0
ENSG00000236080	0	1
ENSG00000236081	3	9
ENSG00000236083	0	0
ENSG00000236085	0	0
ENSG00000236086	29	30
ENSG00000236088	233	255
ENSG00000236090	10	17
ENSG00000236091	6	5
ENSG00000236094	0	0
ENSG00000236095	18	14
ENSG00000236097	0	0
ENSG00000236098	6	1
ENSG00000236099	0	0
ENSG00000236101	0	1
ENSG00000236102	0	0
ENSG00000236104	0	0
ENSG00000236105	0	1
ENSG00000236106	0	1
ENSG00000236107	11	15
ENSG00000236108	0	1
ENSG00000236109	0	1
ENSG00000236110	3	1
ENSG00000236111	0	0
ENSG00000236114	27	8
ENSG00000236115	5	4
ENSG00000236116	0	0
ENSG00000236117	0	0
ENSG00000236118	0	0
ENSG00000236119	0	0
ENSG00000236120	24	13
ENSG00000236121	1	0
ENSG00000236123	0	2
ENSG00000236124	0	0
ENSG00000236125	0	3
ENSG00000236126	0	0
ENSG00000236129	0	0
ENSG00000236130	1	0
ENSG00000236131	0	0
ENSG00000236132	4	6
ENSG00000236133	2	3
ENSG00000236136	3	6
ENSG00000236137	3	7
ENSG00000236138	0	1
ENSG00000236140	0	2
ENSG00000236141	0	0
ENSG00000236144	234	265
ENSG00000236145	0	0
ENSG00000236146	1	0
ENSG00000236148	0	0
ENSG00000236151	0	0
ENSG00000236152	53	49
ENSG00000236153	1	2
ENSG00000236154	1	1
ENSG00000236155	34	31
ENSG00000236156	0	0
ENSG00000236158	0	0
ENSG00000236159	1	7
ENSG00000236160	0	0
ENSG00000236162	0	0
ENSG00000236164	1	0
ENSG00000236165	11	9
ENSG00000236167	0	0
ENSG00000236168	0	0
ENSG00000236170	0	0
ENSG00000236171	0	0
ENSG00000236172	0	0
ENSG00000236173	0	0
ENSG00000236175	0	0
ENSG00000236176	0	0
ENSG00000236179	0	0
ENSG00000236180	3	3
ENSG00000236182	3	6
ENSG00000236184	12	8
ENSG00000236185	0	0
ENSG00000236187	18	19
ENSG00000236188	8	5
ENSG00000236189	0	0
ENSG00000236190	0	0
ENSG00000236191	0	2
ENSG00000236193	0	1
ENSG00000236194	64	44
ENSG00000236195	1	0
ENSG00000236197	52	64
ENSG00000236199	0	0
ENSG00000236200	114	93
ENSG00000236202	1	0
ENSG00000236204	125	122
ENSG00000236205	0	0
ENSG00000236206	1	1
ENSG00000236208	116	138
ENSG00000236209	13	4
ENSG00000236211	0	0
ENSG00000236212	3	0
ENSG00000236213	79	45
ENSG00000236216	0	1
ENSG00000236217	1	2
ENSG00000236226	0	0
ENSG00000236229	5	13
ENSG00000236230	3	2
ENSG00000236231	2	0
ENSG00000236232	1	1
ENSG00000236234	0	0
ENSG00000236235	0	0
ENSG00000236238	0	0
ENSG00000236240	0	2
ENSG00000236241	11	12
ENSG00000236242	2	3
ENSG00000236243	1	0
ENSG00000236244	0	0
ENSG00000236246	0	0
ENSG00000236248	0	1
ENSG00000236252	0	0
ENSG00000236253	0	0
ENSG00000236254	11	15
ENSG00000236255	39	40
ENSG00000236256	46	43
ENSG00000236257	2	2
ENSG00000236258	0	0
ENSG00000236259	15	8
ENSG00000236261	0	0
ENSG00000236262	1	1
ENSG00000236263	0	0
ENSG00000236264	12	11
ENSG00000236266	46	27
ENSG00000236267	1	0
ENSG00000236268	1	1
ENSG00000236272	0	1
ENSG00000236274	42	38
ENSG00000236276	0	0
ENSG00000236277	0	0
ENSG00000236278	0	0
ENSG00000236279	0	2
ENSG00000236281	0	1
ENSG00000236283	8	6
ENSG00000236284	0	0
ENSG00000236285	179	175
ENSG00000236287	1175	1170
ENSG00000236289	1	0
ENSG00000236290	0	1
ENSG00000236292	1	2
ENSG00000236295	19	10
ENSG00000236296	2	4
ENSG00000236297	3	0
ENSG00000236299	0	0
ENSG00000236300	0	0
ENSG00000236301	0	0
ENSG00000236303	6	1
ENSG00000236304	124	54
ENSG00000236305	11	5
ENSG00000236306	0	0
ENSG00000236307	1	1
ENSG00000236308	6	4
ENSG00000236311	2	3
ENSG00000236312	2	9
ENSG00000236313	0	0
ENSG00000236316	0	0
ENSG00000236317	0	0
ENSG00000236318	2	2
ENSG00000236319	13	23
ENSG00000236320	3	17
ENSG00000236323	0	0
ENSG00000236324	12	7
ENSG00000236325	2	5
ENSG00000236326	0	0
ENSG00000236327	11	7
ENSG00000236330	8	7
ENSG00000236332	2	2
ENSG00000236333	121	140
ENSG00000236334	0	0
ENSG00000236335	0	0
ENSG00000236336	0	0
ENSG00000236337	6	5
ENSG00000236339	0	0
ENSG00000236340	0	0
ENSG00000236341	0	0
ENSG00000236343	1	0
ENSG00000236345	0	2
ENSG00000236347	0	0
ENSG00000236348	2	1
ENSG00000236349	9	9
ENSG00000236352	0	0
ENSG00000236354	0	0
ENSG00000236355	0	0
ENSG00000236356	1	2
ENSG00000236357	0	0
ENSG00000236358	4	2
ENSG00000236359	3	7
ENSG00000236360	1	3
ENSG00000236362	0	0
ENSG00000236364	30	41
ENSG00000236365	0	0
ENSG00000236366	0	0
ENSG00000236371	0	0
ENSG00000236372	0	0
ENSG00000236373	0	0
ENSG00000236375	46	41
ENSG00000236376	0	0
ENSG00000236377	1	3
ENSG00000236378	1	0
ENSG00000236379	0	0
ENSG00000236380	2	4
ENSG00000236382	0	0
ENSG00000236383	115	122
ENSG00000236384	0	0
ENSG00000236385	0	2
ENSG00000236386	0	0
ENSG00000236387	0	0
ENSG00000236388	1	5
ENSG00000236389	0	0
ENSG00000236390	27	23
ENSG00000236391	0	0
ENSG00000236393	1	11
ENSG00000236394	1	0
ENSG00000236395	0	0
ENSG00000236396	0	0
ENSG00000236397	37	19
ENSG00000236398	4	8
ENSG00000236400	0	0
ENSG00000236401	0	0
ENSG00000236403	1	3
ENSG00000236404	558	404
ENSG00000236405	0	0
ENSG00000236407	0	0
ENSG00000236408	0	0
ENSG00000236409	25	21
ENSG00000236411	20	10
ENSG00000236412	1	0
ENSG00000236413	0	1
ENSG00000236414	0	1
ENSG00000236417	4	2
ENSG00000236420	0	0
ENSG00000236423	7	7
ENSG00000236424	0	0
ENSG00000236425	0	0
ENSG00000236426	129	100
ENSG00000236427	20	19
ENSG00000236429	0	0
ENSG00000236430	8	11
ENSG00000236431	14	12
ENSG00000236432	194	192
ENSG00000236433	0	0
ENSG00000236434	17	14
ENSG00000236435	0	0
ENSG00000236436	0	0
ENSG00000236437	0	0
ENSG00000236438	0	0
ENSG00000236439	84	44
ENSG00000236440	1	0
ENSG00000236442	0	0
ENSG00000236444	2	3
ENSG00000236445	0	0
ENSG00000236446	0	2
ENSG00000236447	8	8
ENSG00000236449	78	56
ENSG00000236450	1	0
ENSG00000236451	19	58
ENSG00000236452	0	0
ENSG00000236453	0	0
ENSG00000236456	37	47
ENSG00000236457	6	15
ENSG00000236459	1	2
ENSG00000236460	77	72
ENSG00000236461	0	0
ENSG00000236463	15	8
ENSG00000236464	0	0
ENSG00000236466	30	30
ENSG00000236467	8	5
ENSG00000236468	2	0
ENSG00000236469	0	0
ENSG00000236471	1	1
ENSG00000236472	9	4
ENSG00000236473	0	0
ENSG00000236474	11	8
ENSG00000236475	0	0
ENSG00000236476	0	0
ENSG00000236477	0	0
ENSG00000236478	20	34
ENSG00000236480	1	1
ENSG00000236481	0	0
ENSG00000236483	10	18
ENSG00000236484	2	1
ENSG00000236485	0	0
ENSG00000236487	0	0
ENSG00000236489	19	10
ENSG00000236491	1	1
ENSG00000236493	12	11
ENSG00000236494	35	28
ENSG00000236495	0	0
ENSG00000236496	5	14
ENSG00000236497	0	0
ENSG00000236498	12	9
ENSG00000236499	27	35
ENSG00000236500	0	0
ENSG00000236501	1	1
ENSG00000236502	0	0
ENSG00000236503	0	0
ENSG00000236504	0	0
ENSG00000236505	0	1
ENSG00000236507	0	2
ENSG00000236508	2	4
ENSG00000236509	0	0
ENSG00000236510	6	9
ENSG00000236511	0	0
ENSG00000236512	5	1
ENSG00000236513	0	0
ENSG00000236514	7	3
ENSG00000236516	0	0
ENSG00000236519	24	26
ENSG00000236520	10	1
ENSG00000236521	0	0
ENSG00000236523	0	2
ENSG00000236525	3	2
ENSG00000236526	104	108
ENSG00000236527	0	0
ENSG00000236528	1	0
ENSG00000236529	2	8
ENSG00000236530	0	2
ENSG00000236531	0	0
ENSG00000236532	67	51
ENSG00000236533	5	10
ENSG00000236534	3	2
ENSG00000236535	22	34
ENSG00000236536	2	2
ENSG00000236538	1	0
ENSG00000236539	4	4
ENSG00000236540	138	131
ENSG00000236541	0	0
ENSG00000236542	8	3
ENSG00000236543	0	0
ENSG00000236544	0	0
ENSG00000236545	8	3
ENSG00000236546	0	0
ENSG00000236548	57	79
ENSG00000236549	46	36
ENSG00000236550	0	0
ENSG00000236552	234	320
ENSG00000236554	14	16
ENSG00000236555	0	1
ENSG00000236556	5	6
ENSG00000236559	28	42
ENSG00000236562	5	2
ENSG00000236564	29	27
ENSG00000236565	6	10
ENSG00000236567	26	28
ENSG00000236569	0	0
ENSG00000236570	0	2
ENSG00000236571	0	0
ENSG00000236572	1	1
ENSG00000236574	0	0
ENSG00000236576	85	80
ENSG00000236577	8	13
ENSG00000236580	11	7
ENSG00000236581	675	1197
ENSG00000236582	41	34
ENSG00000236583	42	44
ENSG00000236590	0	0
ENSG00000236591	4	13
ENSG00000236592	78	55
ENSG00000236594	0	0
ENSG00000236595	0	0
ENSG00000236596	0	2
ENSG00000236597	0	0
ENSG00000236599	0	0
ENSG00000236601	0	0
ENSG00000236603	0	0
ENSG00000236604	0	0
ENSG00000236605	0	0
ENSG00000236606	0	0
ENSG00000236607	0	0
ENSG00000236608	0	0
ENSG00000236609	570	587
ENSG00000236610	0	0
ENSG00000236611	0	0
ENSG00000236612	0	0
ENSG00000236615	0	0
ENSG00000236616	4	2
ENSG00000236617	9	6
ENSG00000236618	6	11
ENSG00000236620	0	0
ENSG00000236626	0	0
ENSG00000236627	1	0
ENSG00000236634	0	0
ENSG00000236635	1	0
ENSG00000236636	14	13
ENSG00000236637	0	0
ENSG00000236638	0	0
ENSG00000236641	4	7
ENSG00000236643	1	1
ENSG00000236646	8	8
ENSG00000236647	0	0
ENSG00000236648	0	0
ENSG00000236651	0	0
ENSG00000236653	0	1
ENSG00000236654	0	0
ENSG00000236655	0	0
ENSG00000236656	0	0
ENSG00000236658	0	0
ENSG00000236662	5	1
ENSG00000236663	0	0
ENSG00000236664	1	0
ENSG00000236665	0	1
ENSG00000236666	0	0
ENSG00000236667	0	0
ENSG00000236668	0	1
ENSG00000236670	55	78
ENSG00000236671	65	68
ENSG00000236674	20	15
ENSG00000236675	3	2
ENSG00000236676	50	44
ENSG00000236677	0	0
ENSG00000236678	3	1
ENSG00000236679	5	7
ENSG00000236680	4	4
ENSG00000236681	0	0
ENSG00000236682	32	61
ENSG00000236683	0	0
ENSG00000236686	1	1
ENSG00000236687	0	1
ENSG00000236689	1	0
ENSG00000236690	0	0
ENSG00000236691	0	0
ENSG00000236692	0	0
ENSG00000236695	0	0
ENSG00000236698	117	109
ENSG00000236699	9	9
ENSG00000236700	165	79
ENSG00000236701	5	3
ENSG00000236703	0	0
ENSG00000236704	0	0
ENSG00000236708	7	1
ENSG00000236709	6	11
ENSG00000236710	3	6
ENSG00000236711	10	15
ENSG00000236712	0	0
ENSG00000236713	1	2
ENSG00000236714	20	37
ENSG00000236716	0	0
ENSG00000236717	1	1
ENSG00000236718	0	0
ENSG00000236719	31	34
ENSG00000236720	0	0
ENSG00000236722	8	3
ENSG00000236723	6	4
ENSG00000236724	1	0
ENSG00000236731	0	0
ENSG00000236732	124	123
ENSG00000236733	12	8
ENSG00000236735	0	4
ENSG00000236736	0	0
ENSG00000236737	0	0
ENSG00000236739	54	46
ENSG00000236740	2	5
ENSG00000236741	1	0
ENSG00000236744	0	0
ENSG00000236745	14	14
ENSG00000236747	0	0
ENSG00000236748	0	0
ENSG00000236750	0	0
ENSG00000236751	2	4
ENSG00000236753	187	199
ENSG00000236754	13	18
ENSG00000236756	38	44
ENSG00000236758	16	16
ENSG00000236760	2	0
ENSG00000236761	0	2
ENSG00000236762	5	0
ENSG00000236763	0	0
ENSG00000236764	0	0
ENSG00000236768	0	2
ENSG00000236769	4	8
ENSG00000236770	0	0
ENSG00000236772	29	29
ENSG00000236773	8	6
ENSG00000236775	0	0
ENSG00000236776	21	34
ENSG00000236777	0	0
ENSG00000236778	72	69
ENSG00000236779	37	47
ENSG00000236780	10	12
ENSG00000236782	8	4
ENSG00000236783	0	0
ENSG00000236785	0	0
ENSG00000236786	0	0
ENSG00000236790	176	189
ENSG00000236791	0	0
ENSG00000236792	17	14
ENSG00000236794	0	2
ENSG00000236795	0	0
ENSG00000236796	4	5
ENSG00000236797	5	1
ENSG00000236799	4	2
ENSG00000236800	0	0
ENSG00000236801	86	62
ENSG00000236803	47	49
ENSG00000236804	11	14
ENSG00000236806	8	10
ENSG00000236807	0	0
ENSG00000236809	17	9
ENSG00000236810	82	56
ENSG00000236811	15	14
ENSG00000236813	11	8
ENSG00000236814	53	40
ENSG00000236816	2	1
ENSG00000236817	0	0
ENSG00000236818	0	0
ENSG00000236819	12	19
ENSG00000236822	0	0
ENSG00000236823	1	0
ENSG00000236824	3	6
ENSG00000236825	0	0
ENSG00000236827	0	0
ENSG00000236828	15	31
ENSG00000236829	21	24
ENSG00000236830	147	163
ENSG00000236831	0	0
ENSG00000236832	0	0
ENSG00000236833	1	1
ENSG00000236834	0	0
ENSG00000236836	1	2
ENSG00000236837	0	3
ENSG00000236838	9	7
ENSG00000236839	0	0
ENSG00000236841	6	5
ENSG00000236842	5	3
ENSG00000236844	0	0
ENSG00000236846	0	0
ENSG00000236847	0	0
ENSG00000236848	0	0
ENSG00000236849	13	12
ENSG00000236852	11	6
ENSG00000236853	1	0
ENSG00000236854	15	7
ENSG00000236856	0	0
ENSG00000236857	2	5
ENSG00000236858	4	2
ENSG00000236859	200	157
ENSG00000236860	13	19
ENSG00000236861	16	16
ENSG00000236862	0	0
ENSG00000236863	19	10
ENSG00000236864	0	0
ENSG00000236866	1	1
ENSG00000236867	39	37
ENSG00000236869	38	43
ENSG00000236870	0	0
ENSG00000236871	0	0
ENSG00000236872	6	3
ENSG00000236874	0	0
ENSG00000236875	0	0
ENSG00000236876	6	3
ENSG00000236877	0	1
ENSG00000236878	8	9
ENSG00000236880	0	0
ENSG00000236882	22	22
ENSG00000236883	0	0
ENSG00000236885	0	0
ENSG00000236887	0	0
ENSG00000236888	0	0
ENSG00000236889	0	0
ENSG00000236890	10	8
ENSG00000236892	4	0
ENSG00000236893	4	9
ENSG00000236894	0	0
ENSG00000236896	4	15
ENSG00000236897	0	0
ENSG00000236900	6	5
ENSG00000236901	412	474
ENSG00000236905	2	5
ENSG00000236907	0	0
ENSG00000236908	69	57
ENSG00000236909	0	0
ENSG00000236911	4	2
ENSG00000236913	0	0
ENSG00000236914	22	26
ENSG00000236915	22	23
ENSG00000236917	0	0
ENSG00000236919	0	0
ENSG00000236920	0	0
ENSG00000236921	0	0
ENSG00000236922	0	0
ENSG00000236924	4	2
ENSG00000236928	20	16
ENSG00000236929	0	0
ENSG00000236930	4	3
ENSG00000236932	0	0
ENSG00000236935	0	1
ENSG00000236936	57	56
ENSG00000236937	0	0
ENSG00000236938	0	0
ENSG00000236939	3	5
ENSG00000236940	3	5
ENSG00000236941	0	1
ENSG00000236942	22	16
ENSG00000236944	0	0
ENSG00000236946	0	0
ENSG00000236948	1	0
ENSG00000236950	0	0
ENSG00000236951	0	0
ENSG00000236953	8	9
ENSG00000236956	1	0
ENSG00000236957	0	0
ENSG00000236958	13	102
ENSG00000236959	0	0
ENSG00000236960	1	0
ENSG00000236961	0	0
ENSG00000236963	3	1
ENSG00000236965	2	1
ENSG00000236966	0	0
ENSG00000236968	0	0
ENSG00000236969	0	0
ENSG00000236972	1	4
ENSG00000236973	18	30
ENSG00000236975	2	3
ENSG00000236976	0	1
ENSG00000236977	51	48
ENSG00000236978	0	0
ENSG00000236980	11	10
ENSG00000236981	1	5
ENSG00000236982	0	0
ENSG00000236985	1	2
ENSG00000236986	42	49
ENSG00000236987	0	0
ENSG00000236988	0	0
ENSG00000236989	0	0
ENSG00000236990	2	5
ENSG00000236991	38	34
ENSG00000236992	43	54
ENSG00000236993	0	0
ENSG00000236994	0	1
ENSG00000236996	0	1
ENSG00000236998	63	50
ENSG00000236999	0	0
ENSG00000237000	0	0
ENSG00000237001	13	27
ENSG00000237002	0	0
ENSG00000237003	7	3
ENSG00000237004	208	191
ENSG00000237005	0	0
ENSG00000237007	5	6
ENSG00000237008	1	1
ENSG00000237009	1	3
ENSG00000237011	0	0
ENSG00000237013	0	1
ENSG00000237014	0	0
ENSG00000237015	11	11
ENSG00000237016	0	0
ENSG00000237017	5	3
ENSG00000237019	0	0
ENSG00000237020	0	0
ENSG00000237023	0	0
ENSG00000237024	0	0
ENSG00000237025	39	37
ENSG00000237026	0	0
ENSG00000237027	8	7
ENSG00000237031	0	1
ENSG00000237032	0	0
ENSG00000237033	0	0
ENSG00000237035	2	1
ENSG00000237036	120	124
ENSG00000237037	7	6
ENSG00000237038	0	1
ENSG00000237039	24	3
ENSG00000237040	0	0
ENSG00000237041	6	5
ENSG00000237042	0	0
ENSG00000237048	0	0
ENSG00000237049	1	1
ENSG00000237053	0	2
ENSG00000237054	8	10
ENSG00000237055	0	0
ENSG00000237057	4	1
ENSG00000237058	0	0
ENSG00000237061	2	2
ENSG00000237062	11	19
ENSG00000237063	0	1
ENSG00000237064	0	1
ENSG00000237065	11	20
ENSG00000237068	0	0
ENSG00000237070	68	72
ENSG00000237072	0	0
ENSG00000237073	41	41
ENSG00000237074	26	27
ENSG00000237076	4	2
ENSG00000237077	0	0
ENSG00000237080	0	0
ENSG00000237082	2	4
ENSG00000237083	0	0
ENSG00000237085	0	0
ENSG00000237087	0	0
ENSG00000237088	20	13
ENSG00000237089	3	5
ENSG00000237090	1	0
ENSG00000237092	2	0
ENSG00000237094	0	0
ENSG00000237099	0	0
ENSG00000237101	10	4
ENSG00000237106	3	4
ENSG00000237107	0	0
ENSG00000237109	0	0
ENSG00000237110	0	0
ENSG00000237111	0	0
ENSG00000237115	5	14
ENSG00000237118	28	27
ENSG00000237119	2	0
ENSG00000237121	0	0
ENSG00000237124	9	18
ENSG00000237125	5457	4893
ENSG00000237126	15	30
ENSG00000237127	0	0
ENSG00000237128	0	0
ENSG00000237129	1	1
ENSG00000237130	14	15
ENSG00000237131	0	0
ENSG00000237135	53	53
ENSG00000237136	3	3
ENSG00000237137	1	2
ENSG00000237138	0	0
ENSG00000237139	4	5
ENSG00000237140	0	0
ENSG00000237141	1	1
ENSG00000237148	0	0
ENSG00000237149	51	47
ENSG00000237153	0	0
ENSG00000237154	8	4
ENSG00000237158	0	0
ENSG00000237159	42	64
ENSG00000237160	5	2
ENSG00000237161	10	4
ENSG00000237162	14	12
ENSG00000237163	0	0
ENSG00000237164	3	1
ENSG00000237166	0	0
ENSG00000237167	0	0
ENSG00000237169	3	1
ENSG00000237170	17	11
ENSG00000237171	0	0
ENSG00000237172	493	414
ENSG00000237173	0	0
ENSG00000237174	129	144
ENSG00000237175	2	0
ENSG00000237176	3	2
ENSG00000237178	8	7
ENSG00000237179	1	1
ENSG00000237180	5	2
ENSG00000237181	7	9
ENSG00000237182	0	0
ENSG00000237183	0	0
ENSG00000237185	0	0
ENSG00000237186	1	1
ENSG00000237187	400	474
ENSG00000237188	8	17
ENSG00000237190	288	306
ENSG00000237193	0	0
ENSG00000237194	0	0
ENSG00000237195	0	0
ENSG00000237197	0	0
ENSG00000237200	13	7
ENSG00000237202	0	0
ENSG00000237205	0	0
ENSG00000237206	0	0
ENSG00000237207	7	13
ENSG00000237208	0	0
ENSG00000237210	0	0
ENSG00000237211	0	1
ENSG00000237212	1	2
ENSG00000237213	0	0
ENSG00000237214	10	8
ENSG00000237215	0	0
ENSG00000237217	15	13
ENSG00000237220	1	0
ENSG00000237221	0	1
ENSG00000237222	5	4
ENSG00000237223	0	2
ENSG00000237224	13	15
ENSG00000237225	0	0
ENSG00000237226	0	0
ENSG00000237227	0	0
ENSG00000237230	0	0
ENSG00000237232	7	11
ENSG00000237233	0	0
ENSG00000237234	84	107
ENSG00000237235	0	0
ENSG00000237236	0	0
ENSG00000237238	0	0
ENSG00000237242	0	0
ENSG00000237243	54	38
ENSG00000237247	0	0
ENSG00000237248	33	38
ENSG00000237249	45	39
ENSG00000237250	0	0
ENSG00000237251	1	0
ENSG00000237252	0	0
ENSG00000237254	0	0
ENSG00000237256	0	0
ENSG00000237257	0	0
ENSG00000237259	1	0
ENSG00000237260	10	20
ENSG00000237261	0	0
ENSG00000237262	0	0
ENSG00000237263	37	46
ENSG00000237264	2	1
ENSG00000237265	0	0
ENSG00000237266	0	0
ENSG00000237267	0	0
ENSG00000237268	8	0
ENSG00000237269	0	0
ENSG00000237271	0	0
ENSG00000237272	3	1
ENSG00000237273	19	9
ENSG00000237274	0	0
ENSG00000237275	0	0
ENSG00000237276	5	8
ENSG00000237278	0	0
ENSG00000237279	6	9
ENSG00000237280	11	17
ENSG00000237281	0	1
ENSG00000237282	0	0
ENSG00000237283	0	0
ENSG00000237285	0	0
ENSG00000237286	1	0
ENSG00000237289	1	0
ENSG00000237290	0	1
ENSG00000237292	3	1
ENSG00000237293	0	0
ENSG00000237294	1	1
ENSG00000237296	1	0
ENSG00000237297	0	0
ENSG00000237298	3349	3607
ENSG00000237299	0	0
ENSG00000237300	5	7
ENSG00000237301	8	2
ENSG00000237302	0	0
ENSG00000237303	1	5
ENSG00000237306	0	0
ENSG00000237307	23	22
ENSG00000237308	0	0
ENSG00000237309	0	0
ENSG00000237310	51	57
ENSG00000237311	0	0
ENSG00000237312	0	0
ENSG00000237314	0	0
ENSG00000237316	0	0
ENSG00000237317	67	54
ENSG00000237319	1	1
ENSG00000237320	1	0
ENSG00000237321	8	14
ENSG00000237322	2	0
ENSG00000237323	0	0
ENSG00000237324	229	262
ENSG00000237325	6	1
ENSG00000237326	0	0
ENSG00000237327	1	0
ENSG00000237328	26	41
ENSG00000237329	22	18
ENSG00000237330	0	0
ENSG00000237331	48	37
ENSG00000237336	12	16
ENSG00000237337	0	5
ENSG00000237338	0	0
ENSG00000237339	0	0
ENSG00000237341	0	1
ENSG00000237342	0	0
ENSG00000237343	0	0
ENSG00000237345	0	0
ENSG00000237346	0	0
ENSG00000237347	14	13
ENSG00000237349	4	2
ENSG00000237350	18	12
ENSG00000237351	48	49
ENSG00000237352	13	18
ENSG00000237353	17	27
ENSG00000237354	0	0
ENSG00000237356	51	37
ENSG00000237357	6	6
ENSG00000237358	0	0
ENSG00000237359	73	65
ENSG00000237360	0	0
ENSG00000237361	0	1
ENSG00000237363	1	1
ENSG00000237365	2	1
ENSG00000237370	4	2
ENSG00000237371	7	10
ENSG00000237372	3	12
ENSG00000237373	19	26
ENSG00000237377	1	4
ENSG00000237378	0	0
ENSG00000237379	3	5
ENSG00000237380	0	1
ENSG00000237381	0	0
ENSG00000237382	6	7
ENSG00000237383	0	1
ENSG00000237385	0	0
ENSG00000237387	16	17
ENSG00000237388	0	0
ENSG00000237389	0	1
ENSG00000237390	0	0
ENSG00000237396	0	0
ENSG00000237398	0	0
ENSG00000237399	58	48
ENSG00000237400	0	0
ENSG00000237401	0	0
ENSG00000237402	3	1
ENSG00000237406	1	0
ENSG00000237407	0	0
ENSG00000237408	0	0
ENSG00000237409	0	0
ENSG00000237410	2	2
ENSG00000237412	0	1
ENSG00000237413	2	4
ENSG00000237414	0	0
ENSG00000237415	1	0
ENSG00000237417	0	1
ENSG00000237418	4	2
ENSG00000237419	1	0
ENSG00000237422	47	49
ENSG00000237423	0	1
ENSG00000237424	11	10
ENSG00000237425	0	0
ENSG00000237426	0	0
ENSG00000237427	0	0
ENSG00000237428	0	1
ENSG00000237429	5	12
ENSG00000237432	0	0
ENSG00000237433	12	9
ENSG00000237434	0	1
ENSG00000237435	0	0
ENSG00000237436	6	2
ENSG00000237437	0	0
ENSG00000237438	1	0
ENSG00000237439	2	1
ENSG00000237440	598	557
ENSG00000237441	0	0
ENSG00000237442	5	4
ENSG00000237443	0	0
ENSG00000237444	0	0
ENSG00000237445	0	0
ENSG00000237446	14	28
ENSG00000237447	0	0
ENSG00000237449	0	0
ENSG00000237450	0	0
ENSG00000237451	5	6
