Geneid	HS18	HS19
ENSG00000067601	0	0
ENSG00000067606	280	401
ENSG00000067646	1	1
ENSG00000067704	2197	3074
ENSG00000067715	5	36
ENSG00000067798	427	1176
ENSG00000067829	1009	1334
ENSG00000067836	388	573
ENSG00000067840	176	316
ENSG00000067842	7	6
ENSG00000067900	2999	3692
ENSG00000067955	561	706
ENSG00000067992	1752	2413
ENSG00000068001	752	1349
ENSG00000068024	1223	2306
ENSG00000068028	401	788
ENSG00000068078	154	374
ENSG00000068079	174	352
ENSG00000068097	498	839
ENSG00000068120	537	689
ENSG00000068137	370	818
ENSG00000068305	5727	6502
ENSG00000068308	754	910
ENSG00000068323	634	1158
ENSG00000068354	455	526
ENSG00000068366	2028	2123
ENSG00000068383	2438	2309
ENSG00000068394	440	548
ENSG00000068400	895	1196
ENSG00000068438	375	480
ENSG00000068489	45	45
ENSG00000068615	1095	1167
ENSG00000068650	4720	5166
ENSG00000068654	2176	2498
ENSG00000068697	2172	3311
ENSG00000068724	504	860
ENSG00000068745	1326	2515
ENSG00000068781	0	17
ENSG00000068784	566	760
ENSG00000068796	444	817
ENSG00000068831	325	695
ENSG00000068878	2999	4036
ENSG00000068885	147	285
ENSG00000068903	1301	1745
ENSG00000068912	1403	1658
ENSG00000068971	466	632
ENSG00000068976	760	2081
ENSG00000068985	0	0
ENSG00000069011	1	1
ENSG00000069018	0	0
ENSG00000069020	4380	5281
ENSG00000069122	2913	5092
ENSG00000069188	508	727
ENSG00000069206	0	0
ENSG00000069248	1446	2225
ENSG00000069275	9073	13942
ENSG00000069329	3299	3737
ENSG00000069345	1977	2542
ENSG00000069399	89	108
ENSG00000069424	308	520
ENSG00000069431	3554	6981
ENSG00000069482	1	0
ENSG00000069493	575	1223
ENSG00000069509	235	326
ENSG00000069535	1545	2229
ENSG00000069667	1843	2757
ENSG00000069696	0	0
ENSG00000069702	1763	4804
ENSG00000069764	0	2
ENSG00000069812	3	1
ENSG00000069849	513	750
ENSG00000069869	531	917
ENSG00000069943	174	378
ENSG00000069956	713	906
ENSG00000069966	361	666
ENSG00000069974	171	312
ENSG00000069998	681	971
ENSG00000070010	469	682
ENSG00000070018	2348	3041
ENSG00000070019	124	163
ENSG00000070031	0	5
ENSG00000070047	6	4
ENSG00000070061	2332	2894
ENSG00000070081	1485	2101
ENSG00000070087	855	1084
ENSG00000070159	616	692
ENSG00000070182	7586	9322
ENSG00000070190	14	80
ENSG00000070193	2	79
ENSG00000070214	855	1540
ENSG00000070269	239	505
ENSG00000070366	1355	2178
ENSG00000070367	1383	1645
ENSG00000070371	1896	1726
ENSG00000070388	1	22
ENSG00000070404	2470	1657
ENSG00000070413	1826	2574
ENSG00000070423	391	415
ENSG00000070444	307	381
ENSG00000070476	1253	1785
ENSG00000070495	1591	1328
ENSG00000070501	279	358
ENSG00000070526	36	89
ENSG00000070540	1240	1000
ENSG00000070601	18	68
ENSG00000070610	3385	3748
ENSG00000070614	4569	5559
ENSG00000070669	16	55
ENSG00000070718	693	904
ENSG00000070729	1	0
ENSG00000070731	34	65
ENSG00000070748	0	0
ENSG00000070756	3086	4398
ENSG00000070759	98	219
ENSG00000070761	348	493
ENSG00000070770	493	580
ENSG00000070778	2705	3318
ENSG00000070785	620	821
ENSG00000070808	389	574
ENSG00000070814	804	1198
ENSG00000070831	743	1224
ENSG00000070882	577	763
ENSG00000070886	0	1
ENSG00000070915	4	3
ENSG00000070950	148	281
ENSG00000070961	962	1659
ENSG00000070985	4	4
ENSG00000071051	563	786
ENSG00000071054	4115	4131
ENSG00000071073	970	1095
ENSG00000071082	4502	6737
ENSG00000071127	6004	5618
ENSG00000071189	2497	3011
ENSG00000071203	0	0
ENSG00000071205	2318	3727
ENSG00000071242	2029	3208
ENSG00000071243	259	429
ENSG00000071246	2218	1545
ENSG00000071282	710	1192
ENSG00000071462	796	763
ENSG00000071537	2303	3622
ENSG00000071539	14	8
ENSG00000071553	1718	1843
ENSG00000071564	495	664
ENSG00000071575	1101	1341
ENSG00000071626	1502	1992
ENSG00000071655	676	852
ENSG00000071677	2	8
ENSG00000071794	914	1392
ENSG00000071859	500	445
ENSG00000071889	779	1027
ENSG00000071894	1484	1973
ENSG00000071909	1	5
ENSG00000071967	3548	13580
ENSG00000071991	1863	3032
ENSG00000071994	540	828
ENSG00000072041	0	0
ENSG00000072042	455	538
ENSG00000072062	3325	2673
ENSG00000072071	1217	1915
ENSG00000072080	0	0
ENSG00000072110	5255	5166
ENSG00000072121	1556	2374
ENSG00000072133	67	154
ENSG00000072134	1922	2745
ENSG00000072135	507	913
ENSG00000072163	2838	3985
ENSG00000072182	10	58
ENSG00000072195	8940	9732
ENSG00000072201	315	266
ENSG00000072210	1756	2821
ENSG00000072274	3175	1805
ENSG00000072310	727	2111
ENSG00000072315	55	126
ENSG00000072364	4051	5036
ENSG00000072401	360	490
ENSG00000072415	783	1231
ENSG00000072422	1012	1256
ENSG00000072501	2967	3758
ENSG00000072506	714	1048
ENSG00000072518	1146	1363
ENSG00000072571	18	8
ENSG00000072609	667	925
ENSG00000072657	79	539
ENSG00000072682	1277	1608
ENSG00000072694	218	223
ENSG00000072736	998	1542
ENSG00000072756	473	827
ENSG00000072778	13380	14056
ENSG00000072786	721	1165
ENSG00000072803	2374	2877
ENSG00000072818	359	884
ENSG00000072832	351	619
ENSG00000072840	1492	2381
ENSG00000072849	341	577
ENSG00000072858	61	174
ENSG00000072864	1	0
ENSG00000072952	482	850
ENSG00000072954	194	301
ENSG00000072958	1040	1363
ENSG00000073008	942	1296
ENSG00000073050	244	378
ENSG00000073060	554	811
ENSG00000073067	7	21
ENSG00000073111	179	332
ENSG00000073146	42	44
ENSG00000073150	4	15
ENSG00000073169	363	636
ENSG00000073282	21	28
ENSG00000073331	394	905
ENSG00000073350	89	227
ENSG00000073417	1131	1833
ENSG00000073464	1527	2292
ENSG00000073536	155	233
ENSG00000073578	1418	1775
ENSG00000073584	295	599
ENSG00000073598	0	2
ENSG00000073605	283	341
ENSG00000073614	3314	5225
ENSG00000073670	692	1428
ENSG00000073711	3615	3574
ENSG00000073712	2448	3570
ENSG00000073734	5	13
ENSG00000073737	1168	293
ENSG00000073754	4	19
ENSG00000073756	44	168
ENSG00000073792	520	616
ENSG00000073803	410	628
ENSG00000073849	2075	3757
ENSG00000073861	11	27
ENSG00000073905	102	101
ENSG00000073910	9082	10248
ENSG00000073921	4271	4248
ENSG00000073969	1	1
ENSG00000074047	285	365
ENSG00000074054	4934	6636
ENSG00000074071	395	548
ENSG00000074181	2979	3645
ENSG00000074201	1036	1486
ENSG00000074211	106	71
ENSG00000074219	626	794
ENSG00000074266	272	490
ENSG00000074276	14	26
ENSG00000074317	1	12
ENSG00000074319	919	1032
ENSG00000074356	1666	2220
ENSG00000074370	431	678
ENSG00000074410	10	115
ENSG00000074416	3007	4918
ENSG00000074527	3225	3104
ENSG00000074582	472	655
ENSG00000074590	2480	2279
ENSG00000074603	1896	2477
ENSG00000074621	200	474
ENSG00000074657	3611	4690
ENSG00000074660	0	0
ENSG00000074695	2785	3360
ENSG00000074696	549	969
ENSG00000074706	34	74
ENSG00000074755	3900	5263
ENSG00000074771	0	1
ENSG00000074800	3732	5188
ENSG00000074803	7	14
ENSG00000074842	285	419
ENSG00000074855	360	455
ENSG00000074935	911	1284
ENSG00000074964	2488	3080
ENSG00000074966	32	52
ENSG00000075035	8	38
ENSG00000075043	1	0
ENSG00000075073	292	323
ENSG00000075089	270	369
ENSG00000075131	89	119
ENSG00000075142	648	972
ENSG00000075151	2541	3115
ENSG00000075188	141	280
ENSG00000075213	244	339
ENSG00000075218	42	23
ENSG00000075223	995	2334
ENSG00000075234	659	937
ENSG00000075239	3012	3136
ENSG00000075240	2456	2481
ENSG00000075275	1522	1521
ENSG00000075290	5	18
ENSG00000075292	4933	7380
ENSG00000075303	347	410
ENSG00000075336	872	1066
ENSG00000075340	38	85
ENSG00000075388	0	0
ENSG00000075391	4041	4323
ENSG00000075399	312	366
ENSG00000075407	912	1660
ENSG00000075413	3274	5983
ENSG00000075415	12654	14267
ENSG00000075420	5311	5088
ENSG00000075426	2712	2806
ENSG00000075429	1	12
ENSG00000075461	12	18
ENSG00000075539	3165	5168
ENSG00000075568	1983	2811
ENSG00000075618	673	829
ENSG00000075624	14468	23068
ENSG00000075643	31	79
ENSG00000075651	2490	4615
ENSG00000075673	1	1
ENSG00000075702	534	578
ENSG00000075711	2087	2059
ENSG00000075785	3130	3449
ENSG00000075790	56	75
ENSG00000075826	573	747
ENSG00000075856	925	1339
ENSG00000075884	153	386
ENSG00000075886	32	77
ENSG00000075891	0	0
ENSG00000075914	397	582
ENSG00000075945	2108	1574
ENSG00000075975	684	899
ENSG00000076003	292	440
ENSG00000076043	808	784
ENSG00000076053	204	315
ENSG00000076067	1813	2926
ENSG00000076108	2619	3626
ENSG00000076201	915	1164
ENSG00000076242	1548	1724
ENSG00000076248	538	681
ENSG00000076258	143	434
ENSG00000076321	603	874
ENSG00000076344	720	538
ENSG00000076351	99	208
ENSG00000076356	1750	2650
ENSG00000076382	48	78
ENSG00000076513	533	1021
ENSG00000076554	101	148
ENSG00000076555	7481	17894
ENSG00000076604	70	137
ENSG00000076641	472	672
ENSG00000076650	244	344
ENSG00000076662	5	14
ENSG00000076685	1136	1187
ENSG00000076706	5044	5407
ENSG00000076716	359	890
ENSG00000076770	1873	1408
ENSG00000076826	5	7
ENSG00000076864	121	703
ENSG00000076924	665	1082
ENSG00000076928	914	1489
ENSG00000076944	12	25
ENSG00000076984	473	596
ENSG00000077009	9729	8731
ENSG00000077044	2343	1741
ENSG00000077063	246	511
ENSG00000077080	0	1
ENSG00000077092	1308	1565
ENSG00000077097	5294	6849
ENSG00000077147	2657	4254
ENSG00000077150	419	573
ENSG00000077152	51	55
ENSG00000077157	92590	72516
ENSG00000077232	1791	2558
ENSG00000077235	4017	4816
ENSG00000077238	596	1474
ENSG00000077254	1302	2238
ENSG00000077264	20	72
ENSG00000077274	2	4
ENSG00000077279	5	3
ENSG00000077312	317	536
ENSG00000077327	0	0
ENSG00000077348	100	198
ENSG00000077380	1546	2038
ENSG00000077420	72	217
ENSG00000077454	171	325
ENSG00000077458	163	292
ENSG00000077463	175	170
ENSG00000077498	1	6
ENSG00000077514	213	443
ENSG00000077522	65013	43607
ENSG00000077549	2846	3425
ENSG00000077585	638	1859
ENSG00000077616	118	585
ENSG00000077684	1160	1860
ENSG00000077713	133	268
ENSG00000077721	974	1054
ENSG00000077782	5397	8154
ENSG00000077800	1	1
ENSG00000077935	21	46
ENSG00000077942	5750	22244
ENSG00000077943	426	1459
ENSG00000077984	23	58
ENSG00000078018	380	644
ENSG00000078043	1522	1976
ENSG00000078053	221	341
ENSG00000078061	1294	1293
ENSG00000078070	766	1484
ENSG00000078081	0	10
ENSG00000078098	68	31
ENSG00000078114	72311	59395
ENSG00000078124	393	941
ENSG00000078140	1067	1388
ENSG00000078142	1205	1839
ENSG00000078177	586	999
ENSG00000078237	131	261
ENSG00000078246	591	1243
ENSG00000078269	2109	1623
ENSG00000078295	6	56
ENSG00000078304	2645	3612
ENSG00000078319	0	0
ENSG00000078328	1331	1990
ENSG00000078369	3683	4710
ENSG00000078399	0	1
ENSG00000078401	73	150
ENSG00000078403	2052	2855
ENSG00000078487	63	119
ENSG00000078549	212	1062
ENSG00000078579	0	3
ENSG00000078589	3	35
ENSG00000078596	943	2612
ENSG00000078618	3120	3930
ENSG00000078668	3976	4611
ENSG00000078674	6507	10850
ENSG00000078687	1822	2810
ENSG00000078699	1079	1446
ENSG00000078725	7	15
ENSG00000078747	698	983
ENSG00000078795	96	115
ENSG00000078804	2860	2372
ENSG00000078808	2752	3616
ENSG00000078814	6910	5406
ENSG00000078898	0	0
ENSG00000078900	42	54
ENSG00000078902	1004	1306
ENSG00000078967	523	624
ENSG00000079101	0	1
ENSG00000079102	1798	2356
ENSG00000079112	19	21
ENSG00000079134	686	1039
ENSG00000079150	164	375
ENSG00000079156	310	560
ENSG00000079215	1217	2483
ENSG00000079246	3933	5674
ENSG00000079257	74	327
ENSG00000079263	27	88
ENSG00000079277	903	1417
ENSG00000079308	31188	42781
ENSG00000079313	476	627
ENSG00000079332	2658	2983
ENSG00000079335	233	397
ENSG00000079337	1135	2219
ENSG00000079385	174	254
ENSG00000079387	369	458
ENSG00000079393	82	71
ENSG00000079432	1779	2244
ENSG00000079435	287	1120
ENSG00000079459	1433	1953
ENSG00000079462	16	33
ENSG00000079482	719	1523
ENSG00000079557	0	0
ENSG00000079616	388	758
ENSG00000079689	16	45
ENSG00000079691	1235	1706
ENSG00000079739	3534	4733
ENSG00000079785	2717	3524
ENSG00000079805	4026	5654
ENSG00000079819	3410	7544
ENSG00000079841	6	38
ENSG00000079931	143	442
ENSG00000079950	1405	2478
ENSG00000079974	197	252
ENSG00000079999	1023	1619
ENSG00000080007	15	39
ENSG00000080031	42	19
ENSG00000080166	17	39
ENSG00000080189	553	880
ENSG00000080200	2940	4868
ENSG00000080224	16	100
ENSG00000080293	24	64
ENSG00000080298	371	671
ENSG00000080345	2090	3486
ENSG00000080371	2639	2771
ENSG00000080493	925	1735
ENSG00000080503	4917	8441
ENSG00000080511	0	0
ENSG00000080546	1549	2424
ENSG00000080561	216	449
ENSG00000080572	0	0
ENSG00000080573	791	1045
ENSG00000080603	216	316
ENSG00000080608	510	627
ENSG00000080618	14	43
ENSG00000080644	10	18
ENSG00000080709	287	638
ENSG00000080802	913	1235
ENSG00000080815	1296	1817
ENSG00000080819	223	323
ENSG00000080822	705	1165
ENSG00000080823	497	782
ENSG00000080824	15227	11583
ENSG00000080839	218	359
ENSG00000080845	1247	1110
ENSG00000080854	4851	5078
ENSG00000080910	0	1
ENSG00000080947	18	39
ENSG00000080986	26	15
ENSG00000081014	604	681
ENSG00000081019	538	890
ENSG00000081026	677	1123
ENSG00000081041	94	89
ENSG00000081051	0	0
ENSG00000081052	2042	5458
ENSG00000081059	428	750
ENSG00000081087	705	932
ENSG00000081138	4	22
ENSG00000081148	72	123
ENSG00000081154	1293	1738
ENSG00000081177	528	844
ENSG00000081181	44	77
ENSG00000081189	2332	2965
ENSG00000081237	180	690
ENSG00000081248	16	17
ENSG00000081277	2	1
ENSG00000081307	1016	1248
ENSG00000081320	541	785
ENSG00000081377	1161	1301
ENSG00000081386	597	1170
ENSG00000081479	10	8
ENSG00000081665	772	1456
ENSG00000081692	353	353
ENSG00000081721	102	181
ENSG00000081760	430	810
ENSG00000081791	2783	3594
ENSG00000081800	0	0
ENSG00000081803	452	811
ENSG00000081818	80	236
ENSG00000081842	9	19
ENSG00000081853	558	822
ENSG00000081870	169	246
ENSG00000081913	477	683
ENSG00000081923	539	878
ENSG00000081985	101	181
ENSG00000082014	1489	2416
ENSG00000082068	576	863
ENSG00000082074	121	388
ENSG00000082126	20	16
ENSG00000082146	753	1009
ENSG00000082153	1172	1836
ENSG00000082175	1209	1540
ENSG00000082196	47	85
ENSG00000082212	1635	3051
ENSG00000082213	469	498
ENSG00000082258	1008	1596
ENSG00000082269	838	1261
ENSG00000082293	549	530
ENSG00000082397	742	1571
ENSG00000082438	723	1067
ENSG00000082458	596	938
ENSG00000082482	0	1
ENSG00000082497	154	338
ENSG00000082512	197	502
ENSG00000082515	355	378
ENSG00000082516	804	1254
ENSG00000082556	35	77
ENSG00000082641	19087	22864
ENSG00000082684	415	306
ENSG00000082701	2726	3359
ENSG00000082781	2231	2605
ENSG00000082805	4352	4998
ENSG00000082898	3584	4987
ENSG00000082929	4	17
ENSG00000082996	584	1156
ENSG00000083067	184	532
ENSG00000083093	273	409
ENSG00000083097	1836	2556
ENSG00000083099	827	1067
ENSG00000083123	461	910
ENSG00000083168	2350	3834
ENSG00000083223	1038	1455
ENSG00000083290	809	1083
ENSG00000083307	4	13
ENSG00000083312	3164	4660
ENSG00000083444	2100	2224
ENSG00000083454	40	85
ENSG00000083457	152	198
ENSG00000083520	881	1485
ENSG00000083535	548	799
ENSG00000083544	1322	1948
ENSG00000083622	0	0
ENSG00000083635	76	116
ENSG00000083642	1187	1820
ENSG00000083720	6539	5009
ENSG00000083750	336	570
ENSG00000083782	0	1
ENSG00000083799	1491	2001
ENSG00000083807	83	184
ENSG00000083812	278	456
ENSG00000083814	442	792
ENSG00000083817	135	210
ENSG00000083828	835	1172
ENSG00000083838	138	225
ENSG00000083844	1103	2003
ENSG00000083845	2882	4864
ENSG00000083857	11661	12501
ENSG00000083896	14	123
ENSG00000083937	651	896
ENSG00000084070	542	966
ENSG00000084072	482	939
ENSG00000084073	629	818
ENSG00000084090	3823	4487
ENSG00000084092	347	513
ENSG00000084093	1667	2425
ENSG00000084110	3	23
ENSG00000084112	2691	2796
ENSG00000084207	2293	3203
ENSG00000084234	9607	13155
ENSG00000084444	114	230
ENSG00000084453	0	1
ENSG00000084463	1743	1806
ENSG00000084623	1556	2189
ENSG00000084628	0	1
ENSG00000084636	2869	3436
ENSG00000084652	1224	1747
ENSG00000084674	5276	5145
ENSG00000084676	2733	4638
ENSG00000084693	497	686
ENSG00000084710	874	776
ENSG00000084731	231	380
ENSG00000084733	1670	2622
ENSG00000084734	1	9
ENSG00000084754	8154	10037
ENSG00000084764	467	547
ENSG00000084774	833	1210
ENSG00000085063	5687	8355
ENSG00000085117	144	362
ENSG00000085185	366	571
ENSG00000085224	5133	6526
ENSG00000085231	0	0
ENSG00000085265	47	62
ENSG00000085274	230	436
ENSG00000085276	951	2138
ENSG00000085365	838	1231
ENSG00000085377	685	773
ENSG00000085382	533	802
ENSG00000085415	320	465
ENSG00000085433	538	746
ENSG00000085449	484	705
ENSG00000085465	42	70
ENSG00000085491	438	779
ENSG00000085511	1410	2017
ENSG00000085514	25	90
ENSG00000085552	11	85
ENSG00000085563	24	89
ENSG00000085644	320	421
ENSG00000085662	1607	2656
ENSG00000085719	2213	3222
ENSG00000085721	4	8
ENSG00000085733	3207	3990
ENSG00000085741	33	140
ENSG00000085760	971	1242
ENSG00000085788	1893	2689
ENSG00000085831	298	349
ENSG00000085832	3072	5341
ENSG00000085840	11	11
ENSG00000085871	808	926
ENSG00000085872	473	495
ENSG00000085978	575	855
ENSG00000085982	1177	1818
ENSG00000085998	2082	1892
ENSG00000085999	26	36
ENSG00000086015	4891	4229
ENSG00000086061	1637	1959
ENSG00000086062	1769	2117
ENSG00000086065	675	909
ENSG00000086102	1565	2180
ENSG00000086159	3	19
ENSG00000086189	269	480
ENSG00000086200	802	1074
ENSG00000086205	22	96
ENSG00000086232	1506	1723
ENSG00000086288	4	0
ENSG00000086289	359	481
ENSG00000086300	13	99
ENSG00000086475	616	932
ENSG00000086504	627	799
ENSG00000086506	1	5
ENSG00000086544	498	744
ENSG00000086548	0	0
ENSG00000086570	53	160
ENSG00000086589	619	895
ENSG00000086598	2021	2390
ENSG00000086619	490	921
ENSG00000086666	788	1265
ENSG00000086696	0	0
ENSG00000086712	444	733
ENSG00000086717	7	5
ENSG00000086730	51	110
ENSG00000086758	17167	22123
ENSG00000086827	358	516
ENSG00000086848	241	344
ENSG00000086967	0	0
ENSG00000086991	246	428
ENSG00000087008	1206	1872
ENSG00000087053	888	1200
ENSG00000087074	2127	1609
ENSG00000087076	67	122
ENSG00000087077	924	1278
ENSG00000087085	440	300
ENSG00000087086	7148	19522
ENSG00000087087	1460	1665
ENSG00000087088	191	226
ENSG00000087095	727	755
ENSG00000087111	808	1148
ENSG00000087116	1119	1207
ENSG00000087128	0	0
ENSG00000087152	786	967
ENSG00000087157	721	987
ENSG00000087191	1139	1539
ENSG00000087206	726	944
ENSG00000087237	27	51
ENSG00000087245	2823	5344
ENSG00000087250	2	57
ENSG00000087253	219	537
ENSG00000087258	1523	3102
ENSG00000087263	542	672
ENSG00000087266	1013	2042
ENSG00000087269	569	642
ENSG00000087274	5950	9698
ENSG00000087299	279	439
ENSG00000087301	339	601
ENSG00000087302	1490	2130
ENSG00000087303	1329	2676
ENSG00000087338	273	296
ENSG00000087365	2306	2950
ENSG00000087448	446	758
ENSG00000087460	15332	16070
ENSG00000087470	2430	2943
ENSG00000087494	11	15
ENSG00000087495	202	225
ENSG00000087502	872	1187
ENSG00000087510	4	11
ENSG00000087586	125	138
ENSG00000087589	31	87
ENSG00000087842	236	384
ENSG00000087884	113	258
ENSG00000087903	447	531
ENSG00000087995	371	437
ENSG00000088002	0	3
ENSG00000088035	133	247
ENSG00000088038	26	59
ENSG00000088053	0	0
ENSG00000088179	1475	1761
ENSG00000088205	951	1481
ENSG00000088247	1508	2000
ENSG00000088256	1668	2431
ENSG00000088280	1314	1845
ENSG00000088298	264	438
ENSG00000088305	92	132
ENSG00000088320	57	83
ENSG00000088325	64	31
ENSG00000088340	78	128
ENSG00000088356	173	215
ENSG00000088367	883	1251
ENSG00000088386	1	0
ENSG00000088387	3490	5689
ENSG00000088448	2025	2819
ENSG00000088451	129	197
ENSG00000088538	777	1084
ENSG00000088543	896	1089
ENSG00000088682	2026	2100
ENSG00000088726	31	57
ENSG00000088727	152	201
ENSG00000088756	183	337
ENSG00000088766	235	267
ENSG00000088782	0	0
ENSG00000088808	2410	3339
ENSG00000088812	2494	3086
ENSG00000088826	101	196
ENSG00000088827	266	1048
ENSG00000088832	1445	1716
ENSG00000088833	1185	1274
ENSG00000088836	12	23
ENSG00000088854	2442	2895
ENSG00000088876	293	437
ENSG00000088881	197	285
ENSG00000088882	99	854
ENSG00000088888	4527	6451
ENSG00000088899	554	873
ENSG00000088926	3	10
ENSG00000088930	1315	1852
ENSG00000088970	561	852
ENSG00000088986	1023	1506
ENSG00000088992	206	1059
ENSG00000089006	957	1670
ENSG00000089009	4644	6203
ENSG00000089012	6	22
ENSG00000089022	869	1291
ENSG00000089041	104	213
ENSG00000089048	556	569
ENSG00000089050	236	383
ENSG00000089053	2234	3305
ENSG00000089057	1078	2046
ENSG00000089060	475	859
ENSG00000089063	1147	1618
ENSG00000089091	61	132
ENSG00000089094	524	841
ENSG00000089101	27	11
ENSG00000089116	0	1
ENSG00000089123	228	337
ENSG00000089127	145	342
ENSG00000089154	3438	4667
ENSG00000089157	6639	10850
ENSG00000089159	1784	2230
ENSG00000089163	64	92
ENSG00000089169	0	2
ENSG00000089177	894	1457
ENSG00000089195	248	241
ENSG00000089199	496	799
ENSG00000089220	5906	7906
ENSG00000089225	5454	6675
ENSG00000089234	489	754
ENSG00000089248	770	1260
ENSG00000089250	5	82
ENSG00000089280	3060	2911
ENSG00000089289	832	1188
ENSG00000089327	258	335
ENSG00000089335	1218	1946
ENSG00000089351	776	1081
ENSG00000089356	5	24
ENSG00000089472	1558	2131
ENSG00000089486	74	66
ENSG00000089505	17	43
ENSG00000089558	4	14
ENSG00000089597	4134	5431
ENSG00000089639	107	183
ENSG00000089682	548	734
ENSG00000089685	29	4
ENSG00000089692	12	46
ENSG00000089693	1310	1535
ENSG00000089723	0	0
ENSG00000089737	26	51
ENSG00000089775	841	1091
ENSG00000089818	472	823
ENSG00000089820	239	525
ENSG00000089847	19	28
ENSG00000089876	974	1046
ENSG00000089902	709	908
ENSG00000089916	2842	4139
ENSG00000090006	11912	16050
ENSG00000090013	599	1224
ENSG00000090020	944	1087
ENSG00000090054	656	1086
ENSG00000090060	3750	4524
ENSG00000090061	172	226
ENSG00000090097	964	1122
