Geneid	HS16	HS17
ENSG00000238188	9	9
ENSG00000238189	3	2
ENSG00000238190	0	0
ENSG00000238191	0	0
ENSG00000238192	0	0
ENSG00000238193	1	2
ENSG00000238194	14	24
ENSG00000238195	0	0
ENSG00000238197	182	230
ENSG00000238198	140	150
ENSG00000238199	9	8
ENSG00000238200	0	0
ENSG00000238201	0	0
ENSG00000238205	1	2
ENSG00000238207	2	4
ENSG00000238210	2	1
ENSG00000238211	0	0
ENSG00000238212	0	0
ENSG00000238213	0	0
ENSG00000238215	0	0
ENSG00000238217	11	16
ENSG00000238220	0	0
ENSG00000238221	4	4
ENSG00000238222	13	19
ENSG00000238223	0	0
ENSG00000238224	0	0
ENSG00000238225	0	0
ENSG00000238227	364	464
ENSG00000238228	38	32
ENSG00000238230	1	1
ENSG00000238231	18	10
ENSG00000238232	0	0
ENSG00000238235	0	0
ENSG00000238236	0	0
ENSG00000238241	0	0
ENSG00000238242	0	0
ENSG00000238243	2	1
ENSG00000238244	0	0
ENSG00000238245	12	0
ENSG00000238246	17	27
ENSG00000238247	2	5
ENSG00000238249	0	0
ENSG00000238250	2	1
ENSG00000238251	9	3
ENSG00000238254	0	0
ENSG00000238256	3	0
ENSG00000238257	0	0
ENSG00000238258	11	12
ENSG00000238259	6	14
ENSG00000238260	15	14
ENSG00000238262	3	12
ENSG00000238263	0	0
ENSG00000238265	0	0
ENSG00000238266	0	0
ENSG00000238267	0	0
ENSG00000238269	0	2
ENSG00000238270	0	0
ENSG00000238271	0	0
ENSG00000238272	5	0
ENSG00000238273	475	237
ENSG00000238275	0	0
ENSG00000238276	0	0
ENSG00000238277	0	0
ENSG00000238278	14	22
ENSG00000238279	23	31
ENSG00000238280	1	1
ENSG00000238282	0	0
ENSG00000238283	0	0
ENSG00000238284	0	0
ENSG00000238285	10	7
ENSG00000238286	19	34
ENSG00000238287	22	31
ENSG00000238288	7	5
ENSG00000238290	4	10
ENSG00000238291	0	0
ENSG00000238295	1	1
ENSG00000238297	2	3
ENSG00000238300	1	0
ENSG00000238302	0	0
ENSG00000238304	3	0
ENSG00000238311	4	12
ENSG00000238316	0	0
ENSG00000238317	3	13
ENSG00000238324	7	8
ENSG00000238326	1	1
ENSG00000238344	4	9
ENSG00000238357	0	0
ENSG00000238358	10	17
ENSG00000238363	0	0
ENSG00000238364	3	5
ENSG00000238365	1	3
ENSG00000238366	1	2
ENSG00000238367	0	0
ENSG00000238370	2	0
ENSG00000238371	0	0
ENSG00000238372	10	18
ENSG00000238374	2	2
ENSG00000238379	0	2
ENSG00000238380	0	0
ENSG00000238382	0	0
ENSG00000238386	0	1
ENSG00000238387	0	0
ENSG00000238390	10	12
ENSG00000238391	7	4
ENSG00000238399	0	0
ENSG00000238405	3	9
ENSG00000238406	0	2
ENSG00000238410	0	0
ENSG00000238417	1	1
ENSG00000238419	0	2
ENSG00000238420	5	7
ENSG00000238423	2	1
ENSG00000238426	1	1
ENSG00000238427	0	0
ENSG00000238431	0	0
ENSG00000238440	0	0
ENSG00000238441	0	0
ENSG00000238443	0	0
ENSG00000238444	7	4
ENSG00000238446	4	3
ENSG00000238447	4	1
ENSG00000238452	0	0
ENSG00000238456	0	0
ENSG00000238457	0	3
ENSG00000238468	0	0
ENSG00000238478	0	0
ENSG00000238482	0	1
ENSG00000238485	1	0
ENSG00000238489	0	0
ENSG00000238490	2	2
ENSG00000238493	0	1
ENSG00000238498	0	0
ENSG00000238500	0	0
ENSG00000238503	0	1
ENSG00000238509	0	0
ENSG00000238516	1	2
ENSG00000238517	1	3
ENSG00000238519	0	0
ENSG00000238523	0	3
ENSG00000238529	4	0
ENSG00000238531	1	0
ENSG00000238540	0	0
ENSG00000238542	0	0
ENSG00000238551	0	0
ENSG00000238554	0	0
ENSG00000238558	0	0
ENSG00000238560	0	0
ENSG00000238561	0	0
ENSG00000238562	0	0
ENSG00000238570	0	0
ENSG00000238575	2	2
ENSG00000238578	0	0
ENSG00000238584	0	0
ENSG00000238585	0	5
ENSG00000238590	0	0
ENSG00000238594	11	5
ENSG00000238597	0	0
ENSG00000238606	2	3
ENSG00000238609	0	0
ENSG00000238610	0	0
ENSG00000238616	1	1
ENSG00000238619	0	0
ENSG00000238622	0	0
ENSG00000238627	0	0
ENSG00000238628	0	0
ENSG00000238632	0	0
ENSG00000238645	0	1
ENSG00000238649	0	0
ENSG00000238650	0	0
ENSG00000238653	0	0
ENSG00000238658	6	9
ENSG00000238669	0	0
ENSG00000238680	0	0
ENSG00000238685	2	2
ENSG00000238694	0	0
ENSG00000238697	0	0
ENSG00000238698	0	0
ENSG00000238704	0	1
ENSG00000238705	0	0
ENSG00000238707	0	0
ENSG00000238709	0	1
ENSG00000238711	12	10
ENSG00000238713	8	9
ENSG00000238719	7	3
ENSG00000238721	3	3
ENSG00000238723	0	0
ENSG00000238724	1	0
ENSG00000238728	0	0
ENSG00000238730	0	0
ENSG00000238731	0	0
ENSG00000238735	1	6
ENSG00000238741	3488	3179
ENSG00000238745	0	0
ENSG00000238749	0	0
ENSG00000238750	0	0
ENSG00000238754	0	5
ENSG00000238755	12	6
ENSG00000238759	0	0
ENSG00000238761	0	0
ENSG00000238764	0	0
ENSG00000238765	0	0
ENSG00000238777	1	2
ENSG00000238778	4	4
ENSG00000238782	2	0
ENSG00000238783	0	0
ENSG00000238785	0	0
ENSG00000238788	0	0
ENSG00000238789	0	0
ENSG00000238793	9	2
ENSG00000238795	0	0
ENSG00000238797	0	0
ENSG00000238804	0	0
ENSG00000238808	0	0
ENSG00000238812	0	1
ENSG00000238813	0	1
ENSG00000238819	0	0
ENSG00000238825	3	2
ENSG00000238829	20	41
ENSG00000238830	0	0
ENSG00000238832	7	15
ENSG00000238833	0	0
ENSG00000238835	7	6
ENSG00000238837	0	0
ENSG00000238840	4	6
ENSG00000238842	0	0
ENSG00000238845	0	0
ENSG00000238854	0	0
ENSG00000238862	0	0
ENSG00000238875	0	0
ENSG00000238880	0	0
ENSG00000238882	0	0
ENSG00000238884	0	0
ENSG00000238886	3	2
ENSG00000238898	0	0
ENSG00000238901	0	0
ENSG00000238902	24	24
ENSG00000238904	1	0
ENSG00000238906	2	1
ENSG00000238908	0	0
ENSG00000238912	0	0
ENSG00000238913	0	0
ENSG00000238917	0	0
ENSG00000238923	0	0
ENSG00000238924	0	0
ENSG00000238926	0	0
ENSG00000238933	0	0
ENSG00000238934	1	3
ENSG00000238936	0	0
ENSG00000238941	1	1
ENSG00000238942	0	0
ENSG00000238943	0	0
ENSG00000238949	0	0
ENSG00000238950	0	0
ENSG00000238959	2	4
ENSG00000238961	83	64
ENSG00000238962	0	0
ENSG00000238963	6	7
ENSG00000238964	0	0
ENSG00000238965	0	0
ENSG00000238966	4	7
ENSG00000238987	0	0
ENSG00000238998	0	0
ENSG00000239001	0	0
ENSG00000239002	0	0
ENSG00000239003	0	0
ENSG00000239005	1	8
ENSG00000239007	0	1
ENSG00000239008	0	0
ENSG00000239010	0	0
ENSG00000239014	0	0
ENSG00000239021	1	0
ENSG00000239023	0	0
ENSG00000239030	0	0
ENSG00000239035	0	1
ENSG00000239039	111	83
ENSG00000239040	9	19
ENSG00000239041	0	0
ENSG00000239043	0	4
ENSG00000239053	0	0
ENSG00000239057	0	0
ENSG00000239069	0	0
ENSG00000239075	0	0
ENSG00000239078	0	0
ENSG00000239079	0	2
ENSG00000239080	0	0
ENSG00000239081	0	0
ENSG00000239082	1	2
ENSG00000239093	0	0
ENSG00000239096	5	0
ENSG00000239099	0	4
ENSG00000239102	0	0
ENSG00000239105	6	4
ENSG00000239106	0	0
ENSG00000239108	0	0
ENSG00000239112	1	5
ENSG00000239115	0	0
ENSG00000239118	1	5
ENSG00000239119	13	15
ENSG00000239122	1	6
ENSG00000239127	0	0
ENSG00000239128	1	1
ENSG00000239129	4	6
ENSG00000239137	0	0
ENSG00000239142	0	0
ENSG00000239143	1	1
ENSG00000239148	0	0
ENSG00000239149	6	2
ENSG00000239151	3	5
ENSG00000239152	1	10
ENSG00000239153	0	0
ENSG00000239168	0	1
ENSG00000239169	1	0
ENSG00000239175	0	0
ENSG00000239180	0	0
ENSG00000239182	0	2
ENSG00000239183	0	1
ENSG00000239184	0	0
ENSG00000239185	0	0
ENSG00000239189	0	0
ENSG00000239190	0	0
ENSG00000239194	0	0
ENSG00000239195	0	0
ENSG00000239197	0	0
ENSG00000239198	0	0
ENSG00000239199	1	0
ENSG00000239200	0	1
ENSG00000239201	3	2
ENSG00000239202	2	0
ENSG00000239203	2	1
ENSG00000239205	0	1
ENSG00000239207	22	33
ENSG00000239210	1	1
ENSG00000239211	0	0
ENSG00000239212	24	46
ENSG00000239213	165	171
ENSG00000239215	3	2
ENSG00000239216	0	0
ENSG00000239218	173	119
ENSG00000239219	1	3
ENSG00000239221	6	3
ENSG00000239223	0	1
ENSG00000239224	0	0
ENSG00000239225	0	0
ENSG00000239226	0	0
ENSG00000239227	0	0
ENSG00000239228	0	0
ENSG00000239238	9	4
ENSG00000239246	13	16
ENSG00000239247	3	1
ENSG00000239249	6	3
ENSG00000239250	0	0
ENSG00000239253	0	0
ENSG00000239254	10	7
ENSG00000239255	0	0
ENSG00000239256	0	0
ENSG00000239257	0	0
ENSG00000239261	0	0
ENSG00000239263	18	22
ENSG00000239264	18	37
ENSG00000239265	0	0
ENSG00000239268	15	4
ENSG00000239269	0	0
ENSG00000239272	16	18
ENSG00000239279	15	6
ENSG00000239280	35	31
ENSG00000239281	3	1
ENSG00000239282	21	38
ENSG00000239288	0	0
ENSG00000239291	55	54
ENSG00000239293	0	0
ENSG00000239300	36	47
ENSG00000239304	0	0
ENSG00000239305	725	711
ENSG00000239306	1768	1850
ENSG00000239311	0	0
ENSG00000239314	0	0
ENSG00000239315	0	0
ENSG00000239316	11	11
ENSG00000239317	0	1
ENSG00000239319	0	0
ENSG00000239320	0	0
ENSG00000239322	0	0
ENSG00000239323	1	1
ENSG00000239327	0	0
ENSG00000239332	19	17
ENSG00000239333	3	0
ENSG00000239335	8	6
ENSG00000239344	0	0
ENSG00000239345	0	0
ENSG00000239350	0	0
ENSG00000239351	21	39
ENSG00000239354	0	0
ENSG00000239356	0	0
ENSG00000239365	2	1
ENSG00000239367	0	1
ENSG00000239374	0	0
ENSG00000239377	17	12
ENSG00000239381	1	1
ENSG00000239382	38	62
ENSG00000239383	0	0
ENSG00000239388	178	211
ENSG00000239389	9	1
ENSG00000239390	0	1
ENSG00000239392	0	2
ENSG00000239393	4	8
ENSG00000239395	0	0
ENSG00000239396	5	8
ENSG00000239397	0	1
ENSG00000239398	0	0
ENSG00000239402	6	2
ENSG00000239405	5	14
ENSG00000239407	86	101
ENSG00000239408	0	0
ENSG00000239412	0	0
ENSG00000239413	0	0
ENSG00000239415	43	59
ENSG00000239419	8	18
ENSG00000239426	0	0
ENSG00000239428	0	0
ENSG00000239432	0	0
ENSG00000239435	0	0
ENSG00000239437	17	29
ENSG00000239438	1	0
ENSG00000239439	0	0
ENSG00000239440	4	1
ENSG00000239443	0	0
ENSG00000239445	119	93
ENSG00000239453	2	1
ENSG00000239454	0	0
ENSG00000239455	28	39
ENSG00000239462	5	7
ENSG00000239464	0	0
ENSG00000239465	13	17
ENSG00000239466	3	3
ENSG00000239468	3	1
ENSG00000239470	7	4
ENSG00000239471	0	0
ENSG00000239472	3	3
ENSG00000239473	0	0
ENSG00000239474	1763	1591
ENSG00000239480	16	14
ENSG00000239481	0	0
ENSG00000239482	17	7
ENSG00000239483	14	21
ENSG00000239486	31	45
ENSG00000239490	1	2
ENSG00000239494	11	17
ENSG00000239498	0	1
ENSG00000239503	105	102
ENSG00000239504	0	2
ENSG00000239508	6	19
ENSG00000239510	0	1
ENSG00000239511	0	0
ENSG00000239513	0	0
ENSG00000239516	3	3
ENSG00000239517	0	0
ENSG00000239519	16	25
ENSG00000239521	0	0
ENSG00000239523	119	132
ENSG00000239524	6	39
ENSG00000239525	0	0
ENSG00000239527	0	0
ENSG00000239528	35	37
ENSG00000239532	0	0
ENSG00000239533	0	0
ENSG00000239539	0	0
ENSG00000239542	1	0
ENSG00000239544	7	4
ENSG00000239545	0	0
ENSG00000239547	0	0
ENSG00000239552	3	11
ENSG00000239553	0	0
ENSG00000239555	0	0
ENSG00000239556	42	35
ENSG00000239557	36	44
ENSG00000239559	26	38
ENSG00000239560	0	0
ENSG00000239568	0	0
ENSG00000239569	105	68
ENSG00000239570	5	2
ENSG00000239571	0	0
ENSG00000239572	0	0
ENSG00000239576	15	19
ENSG00000239577	7	11
ENSG00000239579	0	0
ENSG00000239580	0	0
ENSG00000239586	8	11
ENSG00000239589	0	0
ENSG00000239590	3	4
ENSG00000239593	17	25
ENSG00000239595	0	0
ENSG00000239600	1	0
ENSG00000239602	6	5
ENSG00000239605	9	9
ENSG00000239607	0	0
ENSG00000239608	18	13
ENSG00000239614	1	3
ENSG00000239615	1	3
ENSG00000239617	0	1
ENSG00000239620	0	0
ENSG00000239622	3	10
ENSG00000239625	0	0
ENSG00000239626	3	3
ENSG00000239627	58	52
ENSG00000239628	0	0
ENSG00000239632	2	1
ENSG00000239636	9	11
ENSG00000239640	0	0
ENSG00000239641	0	1
ENSG00000239642	1	0
ENSG00000239648	9	14
ENSG00000239649	1	0
ENSG00000239650	6	4
ENSG00000239653	121	164
ENSG00000239659	1	1
ENSG00000239661	0	0
ENSG00000239670	26	44
ENSG00000239671	12	9
ENSG00000239672	68	51
ENSG00000239674	0	0
ENSG00000239677	100	72
ENSG00000239679	0	1
ENSG00000239683	1	0
ENSG00000239684	0	0
ENSG00000239686	40	48
ENSG00000239689	0	2
ENSG00000239690	2	1
ENSG00000239694	2	3
ENSG00000239696	1	6
ENSG00000239697	292	298
ENSG00000239699	0	0
ENSG00000239701	3	1
ENSG00000239702	0	0
ENSG00000239703	1	1
ENSG00000239704	26	22
ENSG00000239705	4	1
ENSG00000239706	1	1
ENSG00000239708	0	0
ENSG00000239710	1	0
ENSG00000239713	173	192
ENSG00000239715	0	0
ENSG00000239716	0	0
ENSG00000239718	0	0
ENSG00000239719	2	3
ENSG00000239722	5	9
ENSG00000239726	7	5
ENSG00000239731	1	2
ENSG00000239732	0	0
ENSG00000239736	0	0
ENSG00000239739	1	4
ENSG00000239742	1	6
ENSG00000239744	0	0
ENSG00000239745	0	0
ENSG00000239748	0	0
ENSG00000239763	74	99
ENSG00000239767	0	0
ENSG00000239774	4	11
ENSG00000239775	0	0
ENSG00000239779	133	151
ENSG00000239780	0	0
ENSG00000239783	2	0
ENSG00000239789	137	149
ENSG00000239791	5	5
ENSG00000239792	0	0
ENSG00000239793	0	1
ENSG00000239794	14	49
ENSG00000239797	1	0
ENSG00000239799	2	2
ENSG00000239801	9	13
ENSG00000239804	0	0
ENSG00000239805	0	0
ENSG00000239808	0	0
ENSG00000239809	0	0
ENSG00000239810	0	0
ENSG00000239819	0	0
ENSG00000239820	1	7
ENSG00000239821	1	2
ENSG00000239822	8	10
ENSG00000239823	4	5
ENSG00000239825	0	0
ENSG00000239827	1	0
ENSG00000239828	38	34
ENSG00000239829	0	0
ENSG00000239830	6	7
ENSG00000239831	0	1
ENSG00000239835	33	51
ENSG00000239839	0	0
ENSG00000239840	3	7
ENSG00000239855	0	0
ENSG00000239856	8	5
ENSG00000239857	15	22
ENSG00000239861	1	2
ENSG00000239862	0	0
ENSG00000239868	10	7
ENSG00000239870	1	1
ENSG00000239872	2	3
ENSG00000239873	39	20
ENSG00000239877	5	7
ENSG00000239880	21	13
ENSG00000239881	0	0
ENSG00000239883	225	148
ENSG00000239884	6	11
ENSG00000239886	0	0
ENSG00000239887	167	123
ENSG00000239888	1	0
ENSG00000239893	0	0
ENSG00000239899	31	42
ENSG00000239900	275	325
ENSG00000239906	0	2
ENSG00000239908	8	14
ENSG00000239910	3	10
ENSG00000239911	15	24
ENSG00000239912	6	6
ENSG00000239917	12	10
ENSG00000239919	7	2
ENSG00000239920	27	34
ENSG00000239921	0	8
ENSG00000239922	3	11
ENSG00000239923	8	3
ENSG00000239924	1	1
ENSG00000239926	54	54
ENSG00000239930	0	1
ENSG00000239932	3	6
ENSG00000239939	0	0
ENSG00000239941	0	0
ENSG00000239942	0	2
ENSG00000239944	0	0
ENSG00000239945	0	0
ENSG00000239946	34	36
ENSG00000239948	11	3
ENSG00000239951	0	1
ENSG00000239953	0	0
ENSG00000239958	0	0
ENSG00000239959	6	6
ENSG00000239961	0	0
ENSG00000239964	3	5
ENSG00000239967	0	0
ENSG00000239969	0	2
ENSG00000239975	0	2
ENSG00000239978	0	0
ENSG00000239981	0	0
ENSG00000239983	2	0
ENSG00000239984	0	0
ENSG00000239985	0	0
ENSG00000239986	0	0
ENSG00000239988	3	3
ENSG00000239989	0	0
ENSG00000239991	0	0
ENSG00000239992	0	0
ENSG00000239994	0	0
ENSG00000239995	1	0
ENSG00000239997	10	9
ENSG00000239998	0	0
ENSG00000240002	44	42
ENSG00000240003	3	10
ENSG00000240005	5	24
ENSG00000240006	9	9
ENSG00000240012	13	18
ENSG00000240014	14	15
ENSG00000240015	5	6
ENSG00000240021	13	6
ENSG00000240023	1	0
ENSG00000240024	2	2
ENSG00000240027	0	0
ENSG00000240031	3	7
ENSG00000240032	24	33
ENSG00000240033	1	0
ENSG00000240034	5	1
ENSG00000240036	17	12
ENSG00000240038	1215	1269
ENSG00000240040	0	0
ENSG00000240041	0	0
ENSG00000240043	0	0
ENSG00000240045	0	0
ENSG00000240047	4	0
ENSG00000240048	8	8
ENSG00000240051	0	2
ENSG00000240052	0	0
ENSG00000240053	0	0
ENSG00000240056	0	0
ENSG00000240057	23	35
ENSG00000240058	0	1
ENSG00000240063	2	1
ENSG00000240065	1	0
ENSG00000240068	0	1
ENSG00000240069	0	0
ENSG00000240074	12	11
ENSG00000240083	16	19
ENSG00000240084	0	0
ENSG00000240086	9	14
ENSG00000240087	7	7
ENSG00000240089	1	6
ENSG00000240093	0	0
ENSG00000240095	0	0
ENSG00000240096	0	0
ENSG00000240097	21	15
ENSG00000240098	2	5
ENSG00000240100	0	0
ENSG00000240103	0	0
ENSG00000240106	6	8
ENSG00000240107	0	0
ENSG00000240108	0	0
ENSG00000240116	3	3
ENSG00000240121	0	0
ENSG00000240122	1	0
ENSG00000240125	0	0
ENSG00000240128	1	0
ENSG00000240131	0	0
ENSG00000240132	137	96
ENSG00000240135	35	31
ENSG00000240137	45	45
ENSG00000240138	10	11
ENSG00000240143	2	2
ENSG00000240151	0	0
ENSG00000240152	0	0
ENSG00000240156	0	0
ENSG00000240159	1	1
ENSG00000240160	8	11
ENSG00000240163	11	7
ENSG00000240167	8	10
ENSG00000240173	1	2
ENSG00000240174	21	7
ENSG00000240175	102	98
ENSG00000240179	0	0
ENSG00000240180	0	0
ENSG00000240183	0	4
ENSG00000240184	859	949
ENSG00000240186	0	0
ENSG00000240189	0	0
ENSG00000240194	1	0
ENSG00000240197	0	0
ENSG00000240198	4	5
ENSG00000240199	10	4
ENSG00000240201	0	0
ENSG00000240202	0	0
ENSG00000240203	0	0
ENSG00000240204	1	0
ENSG00000240205	0	0
ENSG00000240207	386	583
ENSG00000240210	5	12
ENSG00000240211	2	1
ENSG00000240215	0	0
ENSG00000240216	1	3
ENSG00000240219	104	80
ENSG00000240225	0	0
ENSG00000240230	467	496
ENSG00000240231	1	1
ENSG00000240233	12	10
ENSG00000240235	0	0
ENSG00000240236	0	0
ENSG00000240237	3	0
ENSG00000240238	0	0
ENSG00000240240	0	0
ENSG00000240241	0	0
ENSG00000240244	100	63
ENSG00000240246	0	0
ENSG00000240247	0	0
ENSG00000240250	1	2
ENSG00000240253	0	0
ENSG00000240254	10	5
ENSG00000240255	0	0
ENSG00000240265	21	50
ENSG00000240268	0	0
ENSG00000240270	1	0
ENSG00000240271	0	0
ENSG00000240280	2	3
ENSG00000240281	0	1
ENSG00000240286	0	0
ENSG00000240288	118	139
ENSG00000240291	78	95
ENSG00000240294	1	3
ENSG00000240296	0	0
ENSG00000240298	9	3
ENSG00000240299	10	26
ENSG00000240302	1	0
ENSG00000240303	61	56
ENSG00000240305	26	21
ENSG00000240306	1	3
ENSG00000240309	0	0
ENSG00000240311	2	8
ENSG00000240317	0	1
ENSG00000240320	0	0
ENSG00000240322	6	6
ENSG00000240327	0	0
ENSG00000240328	8	8
ENSG00000240338	0	0
ENSG00000240342	255	46
ENSG00000240344	230	377
ENSG00000240347	0	0
ENSG00000240350	0	0
ENSG00000240354	1	1
ENSG00000240355	0	0
ENSG00000240356	94	100
ENSG00000240359	26	8
ENSG00000240361	0	0
ENSG00000240364	0	0
ENSG00000240366	1	0
ENSG00000240370	21	22
ENSG00000240371	0	1
ENSG00000240373	21	28
ENSG00000240374	7	9
ENSG00000240375	4	6
ENSG00000240376	491	603
ENSG00000240382	0	0
ENSG00000240385	4	0
ENSG00000240386	0	0
ENSG00000240388	0	0
ENSG00000240392	4	3
ENSG00000240393	4	10
ENSG00000240395	45	57
ENSG00000240399	18	10
ENSG00000240401	65	91
ENSG00000240403	0	0
ENSG00000240404	0	9
ENSG00000240405	3	7
ENSG00000240409	1	1
ENSG00000240411	1	0
ENSG00000240412	2	0
ENSG00000240416	0	0
ENSG00000240418	35	32
ENSG00000240419	0	0
ENSG00000240423	0	0
ENSG00000240424	0	0
ENSG00000240426	1	0
ENSG00000240427	0	0
ENSG00000240429	86	80
ENSG00000240432	0	0
ENSG00000240435	16	24
ENSG00000240436	2	4
ENSG00000240438	0	0
ENSG00000240439	0	0
ENSG00000240440	2	2
ENSG00000240441	6	4
ENSG00000240443	0	0
ENSG00000240445	177	247
ENSG00000240449	35	32
ENSG00000240450	0	0
ENSG00000240452	5	1
ENSG00000240454	12	14
ENSG00000240457	2	2
ENSG00000240458	0	0
ENSG00000240459	1	0
ENSG00000240463	16	18
ENSG00000240470	0	0
ENSG00000240471	26	24
ENSG00000240474	11	12
ENSG00000240476	1	0
ENSG00000240477	0	2
ENSG00000240478	0	0
ENSG00000240480	0	0
ENSG00000240481	3	0
ENSG00000240484	4	7
ENSG00000240486	0	0
ENSG00000240487	1	7
ENSG00000240489	23	14
ENSG00000240490	3	9
ENSG00000240494	0	0
ENSG00000240497	15	11
ENSG00000240498	12	20
ENSG00000240499	61	71
ENSG00000240502	0	0
ENSG00000240505	0	0
ENSG00000240509	36	38
ENSG00000240511	0	0
ENSG00000240513	0	0
ENSG00000240518	2	2
ENSG00000240519	0	1
ENSG00000240520	5	1
ENSG00000240521	1	0
ENSG00000240522	37	42
ENSG00000240527	1	4
ENSG00000240531	31	39
ENSG00000240533	7	10
ENSG00000240534	0	0
ENSG00000240535	0	5
ENSG00000240540	4	2
ENSG00000240541	0	2
ENSG00000240542	0	0
ENSG00000240545	0	0
ENSG00000240549	21	16
ENSG00000240553	7	12
ENSG00000240554	0	0
ENSG00000240562	0	0
ENSG00000240563	0	2
ENSG00000240566	0	0
ENSG00000240567	8	12
ENSG00000240568	0	1
ENSG00000240571	1	7
ENSG00000240572	0	0
ENSG00000240573	0	0
ENSG00000240577	0	0
ENSG00000240578	0	0
ENSG00000240579	10	14
ENSG00000240583	3482	2484
ENSG00000240584	0	0
ENSG00000240589	20	25
ENSG00000240590	27	17
ENSG00000240591	26	52
ENSG00000240596	8	17
ENSG00000240601	0	0
ENSG00000240602	0	0
ENSG00000240606	0	0
ENSG00000240611	0	0
ENSG00000240613	0	0
ENSG00000240616	13	23
ENSG00000240621	3	3
ENSG00000240622	10	21
ENSG00000240624	0	0
ENSG00000240625	2	5
ENSG00000240626	0	0
ENSG00000240627	0	0
ENSG00000240631	0	0
ENSG00000240632	0	0
ENSG00000240634	9	24
ENSG00000240637	0	0
ENSG00000240639	0	0
ENSG00000240641	0	0
ENSG00000240647	0	0
ENSG00000240651	0	0
ENSG00000240652	79	143
ENSG00000240654	23	8
ENSG00000240661	83	155
ENSG00000240663	0	0
ENSG00000240665	1	0
ENSG00000240666	0	1
ENSG00000240667	0	0
ENSG00000240668	3	6
ENSG00000240669	0	0
ENSG00000240671	0	0
ENSG00000240673	1	2
ENSG00000240674	0	4
ENSG00000240677	5	6
ENSG00000240680	2	2
ENSG00000240682	143	165
ENSG00000240687	2	2
ENSG00000240692	8	11
ENSG00000240694	175	258
ENSG00000240695	132	131
ENSG00000240698	2	1
ENSG00000240704	2	4
ENSG00000240707	11	4
ENSG00000240708	0	0
ENSG00000240710	15	22
ENSG00000240713	0	0
ENSG00000240718	4	5
ENSG00000240720	10	11
ENSG00000240721	0	0
ENSG00000240723	13	17
ENSG00000240724	0	0
ENSG00000240729	28	31
ENSG00000240731	59	75
ENSG00000240733	12	11
ENSG00000240738	0	0
ENSG00000240739	0	0
ENSG00000240747	0	3
ENSG00000240750	19	15
ENSG00000240751	20	7
ENSG00000240752	5	3
ENSG00000240755	0	0
ENSG00000240758	0	3
ENSG00000240759	0	2
ENSG00000240760	0	0
ENSG00000240761	0	0
ENSG00000240764	302	239
ENSG00000240766	1	1
ENSG00000240767	0	2
ENSG00000240770	3	3
ENSG00000240771	183	171
ENSG00000240772	0	0
ENSG00000240774	20	18
ENSG00000240775	15	15
ENSG00000240776	2	1
ENSG00000240777	3	1
ENSG00000240785	0	0
ENSG00000240787	1	0
ENSG00000240790	10	6
ENSG00000240791	3	1
ENSG00000240792	2	0
ENSG00000240793	42	43
ENSG00000240796	5	5
ENSG00000240801	0	0
ENSG00000240803	0	0
ENSG00000240804	0	0
ENSG00000240808	21	27
ENSG00000240809	25	38
ENSG00000240813	0	4
ENSG00000240821	0	0
ENSG00000240823	21	21
ENSG00000240824	0	0
ENSG00000240827	0	0
ENSG00000240828	5	3
ENSG00000240837	0	0
ENSG00000240842	0	0
ENSG00000240846	0	0
ENSG00000240847	0	0
ENSG00000240849	376	396
ENSG00000240853	24	26
ENSG00000240854	63	78
ENSG00000240857	521	496
ENSG00000240859	0	0
ENSG00000240861	14	19
ENSG00000240863	0	0
ENSG00000240864	0	0
ENSG00000240868	0	0
ENSG00000240869	29	26
ENSG00000240870	3	6
ENSG00000240871	0	0
ENSG00000240873	12	6
ENSG00000240874	24	11
ENSG00000240875	171	140
ENSG00000240877	5	6
ENSG00000240881	0	0
ENSG00000240882	21	28
ENSG00000240888	10	14
ENSG00000240889	6	7
ENSG00000240890	7	2
ENSG00000240891	44	39
ENSG00000240893	1	0
ENSG00000240895	0	0
ENSG00000240898	22	19
ENSG00000240902	0	0
ENSG00000240905	0	2
ENSG00000240912	0	0
ENSG00000240914	3	2
ENSG00000240915	1	0
ENSG00000240919	0	0
ENSG00000240922	7	7
ENSG00000240925	27	16
ENSG00000240927	0	2
ENSG00000240934	10	13
ENSG00000240935	0	0
ENSG00000240936	0	0
ENSG00000240940	0	0
ENSG00000240950	38	45
ENSG00000240951	0	0
ENSG00000240954	1	0
ENSG00000240959	2	1
ENSG00000240960	0	0
ENSG00000240961	0	0
ENSG00000240963	0	0
ENSG00000240964	6	6
ENSG00000240966	2	6
ENSG00000240970	99	100
ENSG00000240972	0	0
ENSG00000240973	0	0
ENSG00000240974	9	5
ENSG00000240975	0	4
ENSG00000240977	0	0
ENSG00000240980	0	0
ENSG00000240983	4	7
ENSG00000240990	0	0
ENSG00000240991	7	4
ENSG00000240992	0	0
ENSG00000240993	36	42
ENSG00000240995	0	0
ENSG00000240996	20	19
ENSG00000240997	0	0
ENSG00000241002	61	53
ENSG00000241003	2	0
ENSG00000241007	98	94
ENSG00000241008	0	0
ENSG00000241011	0	0
ENSG00000241014	16	22
ENSG00000241015	127	120
ENSG00000241018	0	0
ENSG00000241020	0	0
ENSG00000241022	10	0
ENSG00000241026	24	24
ENSG00000241030	13	8
ENSG00000241032	0	0
ENSG00000241035	0	0
ENSG00000241037	0	0
ENSG00000241042	0	0
ENSG00000241045	0	0
ENSG00000241048	1	1
