Geneid	HS20	HS21
ENSG00000067606	332	331
ENSG00000067646	499	0
ENSG00000067704	2640	2828
ENSG00000067715	18	18
ENSG00000067798	556	833
ENSG00000067829	1135	1187
ENSG00000067836	352	592
ENSG00000067840	196	272
ENSG00000067842	4	4
ENSG00000067900	2976	3526
ENSG00000067955	642	564
ENSG00000067992	2593	2695
ENSG00000068001	977	1049
ENSG00000068024	1323	1755
ENSG00000068028	495	561
ENSG00000068078	170	349
ENSG00000068079	213	287
ENSG00000068097	625	717
ENSG00000068120	569	705
ENSG00000068137	455	651
ENSG00000068305	5762	7544
ENSG00000068308	742	829
ENSG00000068323	825	962
ENSG00000068354	446	620
ENSG00000068366	2064	2178
ENSG00000068383	2351	2253
ENSG00000068394	382	519
ENSG00000068400	906	1145
ENSG00000068438	333	410
ENSG00000068489	48	42
ENSG00000068615	1078	1067
ENSG00000068650	4298	5294
ENSG00000068654	2257	2524
ENSG00000068697	2586	3171
ENSG00000068724	631	621
ENSG00000068745	1607	1684
ENSG00000068781	14	4
ENSG00000068784	536	651
ENSG00000068796	578	625
ENSG00000068831	402	559
ENSG00000068878	4010	4190
ENSG00000068885	217	245
ENSG00000068903	1167	1550
ENSG00000068912	1513	1435
ENSG00000068971	428	566
ENSG00000068976	1013	2145
ENSG00000068985	0	0
ENSG00000069011	1	1
ENSG00000069018	1	0
ENSG00000069020	5138	5182
ENSG00000069122	3805	3759
ENSG00000069188	366	348
ENSG00000069206	0	1
ENSG00000069248	1600	1917
ENSG00000069275	9255	13690
ENSG00000069329	2955	3344
ENSG00000069345	2130	2705
ENSG00000069399	111	122
ENSG00000069424	405	393
ENSG00000069431	4204	4739
ENSG00000069482	0	0
ENSG00000069493	389	951
ENSG00000069509	247	316
ENSG00000069535	2437	2317
ENSG00000069667	2005	2077
ENSG00000069696	0	0
ENSG00000069702	2203	3085
ENSG00000069764	0	0
ENSG00000069812	1	1
ENSG00000069849	684	664
ENSG00000069869	690	735
ENSG00000069943	211	304
ENSG00000069956	784	862
ENSG00000069966	538	840
ENSG00000069974	182	253
ENSG00000069998	740	866
ENSG00000070010	491	623
ENSG00000070018	2089	2268
ENSG00000070019	127	148
ENSG00000070031	0	0
ENSG00000070047	25	63
ENSG00000070061	2143	2617
ENSG00000070081	1687	1988
ENSG00000070087	923	956
ENSG00000070159	969	696
ENSG00000070182	7201	8051
ENSG00000070190	33	65
ENSG00000070193	42	46
ENSG00000070214	1183	1193
ENSG00000070269	306	349
ENSG00000070366	1360	1753
ENSG00000070367	1357	1629
ENSG00000070371	1139	1735
ENSG00000070388	9	6
ENSG00000070404	1466	1507
ENSG00000070413	2077	2343
ENSG00000070423	406	424
ENSG00000070444	373	435
ENSG00000070476	1212	1613
ENSG00000070495	1155	1453
ENSG00000070501	345	337
ENSG00000070526	102	99
ENSG00000070540	1274	956
ENSG00000070601	53	70
ENSG00000070610	2665	3546
ENSG00000070614	4169	4451
ENSG00000070669	18	32
ENSG00000070718	683	751
ENSG00000070729	2	0
ENSG00000070731	40	61
ENSG00000070748	0	0
ENSG00000070756	3794	3548
ENSG00000070759	94	156
ENSG00000070761	448	505
ENSG00000070770	449	448
ENSG00000070778	2713	3852
ENSG00000070785	832	734
ENSG00000070808	368	557
ENSG00000070814	787	1109
ENSG00000070831	708	1071
ENSG00000070882	424	615
ENSG00000070886	0	0
ENSG00000070915	0	1
ENSG00000070950	169	221
ENSG00000070961	1064	1023
ENSG00000070985	9	4
ENSG00000071051	521	702
ENSG00000071054	3260	4062
ENSG00000071073	795	1243
ENSG00000071082	4650	5017
ENSG00000071127	4934	5434
ENSG00000071189	2255	2383
ENSG00000071203	0	0
ENSG00000071205	2477	3328
ENSG00000071242	3320	2673
ENSG00000071243	241	413
ENSG00000071246	2461	1628
ENSG00000071282	976	1099
ENSG00000071462	829	922
ENSG00000071537	2920	3298
ENSG00000071539	30	15
ENSG00000071553	1733	1754
ENSG00000071564	424	547
ENSG00000071575	1179	1083
ENSG00000071626	1354	1674
ENSG00000071655	681	708
ENSG00000071677	7	14
ENSG00000071794	1129	1381
ENSG00000071859	349	444
ENSG00000071889	793	937
ENSG00000071894	1059	1513
ENSG00000071909	2	6
ENSG00000071967	4923	6817
ENSG00000071991	2301	2138
ENSG00000071994	616	754
ENSG00000072041	1	1
ENSG00000072042	438	522
ENSG00000072062	2888	2558
ENSG00000072071	1206	1723
ENSG00000072080	0	0
ENSG00000072110	5089	5045
ENSG00000072121	1624	2020
ENSG00000072133	88	186
ENSG00000072134	1786	2403
ENSG00000072135	652	786
ENSG00000072163	3583	4627
ENSG00000072182	15	98
ENSG00000072195	6005	9482
ENSG00000072201	369	283
ENSG00000072210	2017	2348
ENSG00000072274	1083	2009
ENSG00000072310	1287	2091
ENSG00000072315	86	80
ENSG00000072364	3967	4663
ENSG00000072401	531	493
ENSG00000072415	942	1143
ENSG00000072422	1027	1007
ENSG00000072501	2315	4198
ENSG00000072506	864	890
ENSG00000072518	1073	1344
ENSG00000072571	44	23
ENSG00000072609	729	822
ENSG00000072657	211	284
ENSG00000072682	1219	1585
ENSG00000072694	168	210
ENSG00000072736	1046	1364
ENSG00000072756	595	729
ENSG00000072778	9884	11335
ENSG00000072786	669	761
ENSG00000072803	2612	2736
ENSG00000072818	416	687
ENSG00000072832	379	443
ENSG00000072840	1426	1655
ENSG00000072849	368	469
ENSG00000072858	57	104
ENSG00000072864	0	0
ENSG00000072952	1086	1258
ENSG00000072954	245	313
ENSG00000072958	1001	1184
ENSG00000073008	932	1368
ENSG00000073050	252	360
ENSG00000073060	466	670
ENSG00000073067	13	14
ENSG00000073111	222	314
ENSG00000073146	32	43
ENSG00000073150	5	36
ENSG00000073169	389	561
ENSG00000073282	25	30
ENSG00000073331	538	722
ENSG00000073350	130	174
ENSG00000073417	1385	1358
ENSG00000073464	1969	2486
ENSG00000073536	159	141
ENSG00000073578	1690	1779
ENSG00000073584	328	509
ENSG00000073598	0	0
ENSG00000073605	227	211
ENSG00000073614	3484	4429
ENSG00000073670	625	1380
ENSG00000073711	3073	3024
ENSG00000073712	2623	2835
ENSG00000073734	7	9
ENSG00000073737	499	392
ENSG00000073754	4	8
ENSG00000073756	136	165
ENSG00000073792	525	452
ENSG00000073803	440	522
ENSG00000073849	2193	2497
ENSG00000073861	4	9
ENSG00000073905	91	112
ENSG00000073910	8278	9036
ENSG00000073921	3736	3774
ENSG00000073969	0	0
ENSG00000074047	264	350
ENSG00000074054	5001	5952
ENSG00000074071	427	503
ENSG00000074181	3081	4015
ENSG00000074201	1122	1183
ENSG00000074211	59	67
ENSG00000074219	666	846
ENSG00000074266	328	400
ENSG00000074276	16	59
ENSG00000074317	2	24
ENSG00000074319	947	950
ENSG00000074356	1788	1982
ENSG00000074370	451	568
ENSG00000074410	50	32
ENSG00000074416	3553	3393
ENSG00000074527	2789	2977
ENSG00000074582	516	613
ENSG00000074590	2105	1650
ENSG00000074603	1957	2374
ENSG00000074621	264	332
ENSG00000074657	3538	3988
ENSG00000074660	0	0
ENSG00000074695	3387	3264
ENSG00000074696	585	830
ENSG00000074706	61	41
ENSG00000074755	4185	4500
ENSG00000074771	0	0
ENSG00000074800	3595	4078
ENSG00000074803	8	7
ENSG00000074842	295	359
ENSG00000074855	332	402
ENSG00000074935	908	1055
ENSG00000074964	2323	2992
ENSG00000074966	54	39
ENSG00000075035	19	165
ENSG00000075043	0	0
ENSG00000075073	273	239
ENSG00000075089	291	346
ENSG00000075131	99	103
ENSG00000075142	618	782
ENSG00000075151	2981	2971
ENSG00000075188	202	204
ENSG00000075213	144	321
ENSG00000075218	49	35
ENSG00000075223	1403	1805
ENSG00000075234	763	824
ENSG00000075239	3116	3374
ENSG00000075240	1655	2634
ENSG00000075275	874	1199
ENSG00000075290	11	20
ENSG00000075292	5037	5975
ENSG00000075303	480	418
ENSG00000075336	1082	1051
ENSG00000075340	47	168
ENSG00000075388	0	0
ENSG00000075391	3970	4389
ENSG00000075399	295	399
ENSG00000075407	995	1295
ENSG00000075413	3342	5255
ENSG00000075415	14194	13925
ENSG00000075420	4738	4394
ENSG00000075426	2287	2945
ENSG00000075429	4	5
ENSG00000075461	9	16
ENSG00000075539	3618	4195
ENSG00000075568	2129	2568
ENSG00000075618	586	673
ENSG00000075624	14617	20540
ENSG00000075643	24	62
ENSG00000075651	3151	3716
ENSG00000075673	0	1
ENSG00000075702	752	512
ENSG00000075711	1896	1928
ENSG00000075785	3291	3390
ENSG00000075790	44	81
ENSG00000075826	564	709
ENSG00000075856	978	1222
ENSG00000075884	200	345
ENSG00000075886	45	104
ENSG00000075891	0	0
ENSG00000075914	492	531
ENSG00000075945	1997	1647
ENSG00000075975	775	948
ENSG00000076003	314	427
ENSG00000076043	865	959
ENSG00000076053	241	275
ENSG00000076067	2123	2478
ENSG00000076108	2926	3632
ENSG00000076201	844	982
ENSG00000076242	1507	1543
ENSG00000076248	523	573
ENSG00000076258	238	315
ENSG00000076321	681	795
ENSG00000076344	595	555
ENSG00000076351	108	152
ENSG00000076356	2167	2978
ENSG00000076382	84	72
ENSG00000076513	692	864
ENSG00000076554	108	186
ENSG00000076555	8557	11455
ENSG00000076604	88	79
ENSG00000076641	646	583
ENSG00000076650	255	366
ENSG00000076662	5	13
ENSG00000076685	953	958
ENSG00000076706	5404	5135
ENSG00000076716	418	620
ENSG00000076770	3326	1603
ENSG00000076826	14	7
ENSG00000076864	462	627
ENSG00000076924	791	972
ENSG00000076928	935	1151
ENSG00000076944	14	12
ENSG00000076984	470	573
ENSG00000077009	3999	7135
ENSG00000077044	1676	1510
ENSG00000077063	269	482
ENSG00000077080	0	0
ENSG00000077092	1148	1209
ENSG00000077097	4902	6851
ENSG00000077147	3089	3729
ENSG00000077150	403	397
ENSG00000077152	91	57
ENSG00000077157	84389	95025
ENSG00000077232	2082	2231
ENSG00000077235	3917	4781
ENSG00000077238	894	1065
ENSG00000077254	1471	1956
ENSG00000077264	31	29
ENSG00000077274	4	1
ENSG00000077279	9	1
ENSG00000077312	416	453
ENSG00000077327	2	1
ENSG00000077348	145	162
ENSG00000077380	1690	1905
ENSG00000077420	90	93
ENSG00000077454	218	250
ENSG00000077458	227	251
ENSG00000077463	169	177
ENSG00000077498	6	1
ENSG00000077514	274	403
ENSG00000077522	44987	36088
ENSG00000077549	2561	3147
ENSG00000077585	639	622
ENSG00000077616	156	270
ENSG00000077684	1152	1478
ENSG00000077713	166	226
ENSG00000077721	880	1079
ENSG00000077782	5801	6038
ENSG00000077800	2	3
ENSG00000077935	32	35
ENSG00000077942	12668	12889
ENSG00000077943	910	1302
ENSG00000077984	17	21
ENSG00000078018	675	487
ENSG00000078043	1456	1690
ENSG00000078053	152	197
ENSG00000078061	1193	1314
ENSG00000078070	1075	1154
ENSG00000078081	1	7
ENSG00000078098	41	26
ENSG00000078114	70990	60117
ENSG00000078124	584	720
ENSG00000078140	1059	1416
ENSG00000078142	1268	1571
ENSG00000078177	489	707
ENSG00000078237	151	167
ENSG00000078246	606	1043
ENSG00000078269	1794	1629
ENSG00000078295	18	37
ENSG00000078304	2944	3320
ENSG00000078319	0	0
ENSG00000078328	1510	2257
ENSG00000078369	3872	4385
ENSG00000078399	2	0
ENSG00000078401	82	77
ENSG00000078403	1778	2295
ENSG00000078487	103	127
ENSG00000078549	236	599
ENSG00000078579	0	0
ENSG00000078589	8	11
ENSG00000078596	1222	2311
ENSG00000078618	3394	4110
ENSG00000078668	4483	4436
ENSG00000078674	7054	9763
ENSG00000078687	2026	2609
ENSG00000078699	1034	1334
ENSG00000078725	27	23
ENSG00000078747	701	942
ENSG00000078795	72	114
ENSG00000078804	2515	2430
ENSG00000078808	3038	3204
ENSG00000078814	6224	5233
ENSG00000078898	0	0
ENSG00000078900	27	35
ENSG00000078902	1183	1326
ENSG00000078967	524	600
ENSG00000079101	0	3
ENSG00000079102	1648	2233
ENSG00000079112	39	11
ENSG00000079134	664	858
ENSG00000079150	232	277
ENSG00000079156	669	903
ENSG00000079215	1160	2324
ENSG00000079246	3929	5032
ENSG00000079257	160	149
ENSG00000079263	25	45
ENSG00000079277	1083	1339
ENSG00000079308	36864	49583
ENSG00000079313	507	628
ENSG00000079332	2681	2740
ENSG00000079335	280	290
ENSG00000079337	1421	1907
ENSG00000079385	210	203
ENSG00000079387	335	426
ENSG00000079393	118	72
ENSG00000079432	1758	1978
ENSG00000079435	676	393
ENSG00000079459	1306	1439
ENSG00000079462	12	25
ENSG00000079482	879	1187
ENSG00000079557	0	0
ENSG00000079616	452	598
ENSG00000079689	31	31
ENSG00000079691	953	1631
ENSG00000079739	3398	5075
ENSG00000079785	3453	3186
ENSG00000079805	4608	5636
ENSG00000079819	4356	5448
ENSG00000079841	31	6
ENSG00000079931	113	86
ENSG00000079950	1739	1971
ENSG00000079974	178	240
ENSG00000079999	1242	1459
ENSG00000080007	27	31
ENSG00000080031	30	26
ENSG00000080166	27	19
ENSG00000080189	628	741
ENSG00000080200	3273	3800
ENSG00000080224	28	80
ENSG00000080293	42	51
ENSG00000080298	351	619
ENSG00000080345	2175	2931
ENSG00000080371	2656	2921
ENSG00000080493	1284	1916
ENSG00000080503	5481	7213
ENSG00000080511	0	0
ENSG00000080546	1509	2185
ENSG00000080561	259	320
ENSG00000080572	1	0
ENSG00000080573	722	979
ENSG00000080603	242	264
ENSG00000080608	508	589
ENSG00000080618	18	17
ENSG00000080644	12	16
ENSG00000080709	194	543
ENSG00000080802	834	1159
ENSG00000080815	1311	1680
ENSG00000080819	225	256
ENSG00000080822	819	1116
ENSG00000080823	511	731
ENSG00000080824	15625	15966
ENSG00000080839	268	278
ENSG00000080845	1011	873
ENSG00000080854	3313	5231
ENSG00000080910	1	0
ENSG00000080947	14	26
ENSG00000080986	27	16
ENSG00000081014	645	689
ENSG00000081019	563	789
ENSG00000081026	742	899
ENSG00000081041	223	120
ENSG00000081051	3	0
ENSG00000081052	2884	3989
ENSG00000081059	479	549
ENSG00000081087	877	912
ENSG00000081138	12	11
ENSG00000081148	81	82
ENSG00000081154	1437	1657
ENSG00000081177	523	746
ENSG00000081181	53	74
ENSG00000081189	2227	2359
ENSG00000081237	224	328
ENSG00000081248	12	15
ENSG00000081277	6	6
ENSG00000081307	1069	1323
ENSG00000081320	559	716
ENSG00000081377	1171	909
ENSG00000081386	788	906
ENSG00000081479	5	8
ENSG00000081665	888	1082
ENSG00000081692	304	288
ENSG00000081721	109	127
ENSG00000081760	693	712
ENSG00000081791	2958	3101
ENSG00000081800	0	2
ENSG00000081803	948	1024
ENSG00000081818	73	143
ENSG00000081842	6	8
ENSG00000081853	406	710
ENSG00000081870	214	211
ENSG00000081913	499	521
ENSG00000081923	590	714
ENSG00000081985	126	138
ENSG00000082014	1219	2348
ENSG00000082068	625	681
ENSG00000082074	128	184
ENSG00000082126	18	12
ENSG00000082146	745	835
ENSG00000082153	1300	1492
ENSG00000082175	1126	1313
ENSG00000082196	49	85
ENSG00000082212	1765	2830
ENSG00000082213	579	522
ENSG00000082258	1117	1392
ENSG00000082269	939	1192
ENSG00000082293	433	573
ENSG00000082397	893	962
ENSG00000082438	830	858
ENSG00000082458	665	882
ENSG00000082482	0	1
ENSG00000082497	188	309
ENSG00000082512	262	362
ENSG00000082515	343	463
ENSG00000082516	970	1161
ENSG00000082556	14	56
ENSG00000082641	23539	26711
ENSG00000082684	225	368
ENSG00000082701	2735	3080
ENSG00000082781	2623	2836
ENSG00000082805	4396	5365
ENSG00000082898	3464	3784
ENSG00000082929	9	9
ENSG00000082996	797	958
ENSG00000083067	280	514
ENSG00000083093	252	314
ENSG00000083097	1783	2232
ENSG00000083099	911	1146
ENSG00000083123	719	696
ENSG00000083168	2432	3419
ENSG00000083223	1015	1115
ENSG00000083290	875	952
ENSG00000083307	8	5
ENSG00000083312	3554	4186
ENSG00000083444	1827	1860
ENSG00000083454	81	48
ENSG00000083457	175	177
ENSG00000083520	1057	1264
ENSG00000083535	594	573
ENSG00000083544	1243	1615
ENSG00000083622	0	0
ENSG00000083635	87	128
ENSG00000083642	1301	1501
ENSG00000083720	7317	4847
ENSG00000083750	371	499
ENSG00000083782	0	3
ENSG00000083799	1901	1932
ENSG00000083807	132	159
ENSG00000083812	292	421
ENSG00000083814	507	621
ENSG00000083817	156	164
ENSG00000083828	813	996
ENSG00000083838	134	220
ENSG00000083844	1372	1609
ENSG00000083845	2759	3525
ENSG00000083857	9497	10549
ENSG00000083896	76	27
ENSG00000083937	722	715
ENSG00000084070	580	750
ENSG00000084072	736	792
ENSG00000084073	856	976
ENSG00000084090	3739	4520
ENSG00000084092	390	375
ENSG00000084093	2053	2541
ENSG00000084110	9	15
ENSG00000084112	2377	2792
ENSG00000084207	2237	3219
ENSG00000084234	10157	12052
ENSG00000084444	129	182
ENSG00000084453	1	0
ENSG00000084463	1613	1809
ENSG00000084623	1659	1854
ENSG00000084628	1	0
ENSG00000084636	1983	3283
ENSG00000084652	1305	1551
ENSG00000084674	4540	4033
ENSG00000084676	2830	3666
ENSG00000084693	612	661
ENSG00000084710	938	685
ENSG00000084731	233	270
ENSG00000084733	1895	2257
ENSG00000084734	4	1
ENSG00000084754	5620	7214
ENSG00000084764	612	700
ENSG00000084774	835	1051
ENSG00000085063	7582	7727
ENSG00000085117	246	364
ENSG00000085185	442	481
ENSG00000085224	5326	6437
ENSG00000085231	0	0
ENSG00000085265	35	35
ENSG00000085274	302	390
ENSG00000085276	1428	1663
ENSG00000085365	926	1002
ENSG00000085377	718	667
ENSG00000085382	501	610
ENSG00000085415	349	436
ENSG00000085433	604	723
ENSG00000085449	481	604
ENSG00000085465	54	77
ENSG00000085491	501	610
ENSG00000085511	1209	1763
ENSG00000085514	53	81
ENSG00000085552	18	85
ENSG00000085563	34	54
ENSG00000085644	283	383
ENSG00000085662	1548	1720
ENSG00000085719	3292	3139
ENSG00000085721	3	9
ENSG00000085733	3532	3354
ENSG00000085741	91	88
ENSG00000085760	1050	1144
ENSG00000085788	1681	2353
ENSG00000085831	445	530
ENSG00000085832	3506	4047
ENSG00000085840	21	10
ENSG00000085871	777	906
ENSG00000085872	468	533
ENSG00000085978	595	780
ENSG00000085982	1197	1368
ENSG00000085998	2165	1993
ENSG00000085999	22	46
ENSG00000086015	4173	4821
ENSG00000086061	1376	1825
ENSG00000086062	1938	2256
ENSG00000086065	709	890
ENSG00000086102	1662	1981
ENSG00000086159	12	4
ENSG00000086189	295	361
ENSG00000086200	706	811
ENSG00000086205	23	56
ENSG00000086232	1478	1475
ENSG00000086288	4	1
ENSG00000086289	359	402
ENSG00000086300	35	35
ENSG00000086475	650	851
ENSG00000086504	666	731
ENSG00000086506	1	3
ENSG00000086544	478	619
ENSG00000086548	0	0
ENSG00000086570	94	124
ENSG00000086589	637	722
ENSG00000086598	2158	2291
ENSG00000086619	491	559
ENSG00000086666	938	1132
ENSG00000086696	0	1
ENSG00000086712	406	612
ENSG00000086717	3	9
ENSG00000086730	73	91
ENSG00000086758	17667	21232
ENSG00000086827	396	488
ENSG00000086848	196	285
ENSG00000086967	2	1
ENSG00000086991	277	314
ENSG00000087008	1426	2013
ENSG00000087053	963	1067
ENSG00000087074	1939	1854
ENSG00000087076	88	114
ENSG00000087077	895	1243
ENSG00000087085	72	256
ENSG00000087086	10186	10807
ENSG00000087087	1546	1619
ENSG00000087088	185	228
ENSG00000087095	697	715
ENSG00000087111	836	1007
ENSG00000087116	995	951
ENSG00000087128	0	0
ENSG00000087152	718	882
ENSG00000087157	622	698
ENSG00000087191	1132	1599
ENSG00000087206	657	819
ENSG00000087237	25	23
ENSG00000087245	3405	3249
ENSG00000087250	8	21
ENSG00000087253	302	368
ENSG00000087258	1792	3400
ENSG00000087263	583	663
ENSG00000087266	1013	1723
ENSG00000087269	545	653
ENSG00000087274	6736	8269
ENSG00000087299	380	404
ENSG00000087301	344	526
ENSG00000087302	1867	2054
ENSG00000087303	1323	1930
ENSG00000087338	290	299
ENSG00000087365	2246	2824
ENSG00000087448	445	519
ENSG00000087460	13145	15481
ENSG00000087470	2347	2837
ENSG00000087494	14	19
ENSG00000087495	76	160
ENSG00000087502	910	1079
ENSG00000087510	9	1
ENSG00000087586	159	134
ENSG00000087589	47	47
ENSG00000087842	209	345
ENSG00000087884	169	233
ENSG00000087903	251	593
ENSG00000087995	333	389
ENSG00000088002	5	5
ENSG00000088035	170	171
ENSG00000088038	36	50
ENSG00000088053	0	0
ENSG00000088179	1438	1546
ENSG00000088205	1103	1294
ENSG00000088247	1347	1853
ENSG00000088256	1727	2245
ENSG00000088280	1268	1704
ENSG00000088298	364	338
ENSG00000088305	94	97
ENSG00000088320	83	86
ENSG00000088325	69	52
ENSG00000088340	123	103
ENSG00000088356	223	243
ENSG00000088367	1001	1272
ENSG00000088386	0	0
ENSG00000088387	3739	4123
ENSG00000088448	1665	2122
ENSG00000088451	151	172
ENSG00000088538	540	958
ENSG00000088543	1090	1036
ENSG00000088682	1902	2061
ENSG00000088726	41	40
ENSG00000088727	204	168
ENSG00000088756	190	177
ENSG00000088766	210	188
ENSG00000088782	0	2
ENSG00000088808	3208	4860
ENSG00000088812	2594	2960
ENSG00000088826	129	131
ENSG00000088827	446	614
ENSG00000088832	1529	1441
ENSG00000088833	1208	1258
ENSG00000088836	25	20
ENSG00000088854	2637	2395
ENSG00000088876	306	331
ENSG00000088881	105	224
ENSG00000088882	155	123
ENSG00000088888	4861	5154
ENSG00000088899	554	955
ENSG00000088926	9	29
ENSG00000088930	1369	1625
ENSG00000088970	615	773
ENSG00000088986	1195	1277
ENSG00000088992	157	660
ENSG00000089006	1122	1287
ENSG00000089009	4170	4585
ENSG00000089012	4	7
ENSG00000089022	897	1143
ENSG00000089041	118	139
ENSG00000089048	566	568
ENSG00000089050	344	389
ENSG00000089053	2312	2688
ENSG00000089057	1133	1544
ENSG00000089060	595	841
ENSG00000089063	1169	1665
ENSG00000089091	71	105
ENSG00000089094	518	674
ENSG00000089101	64	25
ENSG00000089116	0	0
ENSG00000089123	194	267
ENSG00000089127	166	237
ENSG00000089154	3314	3961
ENSG00000089157	5627	7411
ENSG00000089159	1546	1936
ENSG00000089163	67	81
ENSG00000089169	1	0
ENSG00000089177	1098	1315
ENSG00000089195	278	248
ENSG00000089199	814	1580
ENSG00000089220	6366	7999
ENSG00000089225	5895	7368
ENSG00000089234	543	642
ENSG00000089248	1006	1142
ENSG00000089250	163	124
ENSG00000089280	2961	2936
ENSG00000089289	863	885
ENSG00000089327	289	281
ENSG00000089335	1223	1855
ENSG00000089351	828	889
ENSG00000089356	15	23
ENSG00000089472	1760	2259
ENSG00000089486	62	80
ENSG00000089505	15	23
ENSG00000089558	19	19
ENSG00000089597	3964	4547
ENSG00000089639	122	123
ENSG00000089682	602	781
ENSG00000089685	26	3
ENSG00000089692	5	28
ENSG00000089693	1247	1378
ENSG00000089723	0	1
ENSG00000089737	39	48
ENSG00000089775	776	971
ENSG00000089818	554	816
ENSG00000089820	282	372
ENSG00000089847	24	22
ENSG00000089876	1113	988
ENSG00000089902	641	735
ENSG00000089916	2935	3922
ENSG00000090006	15316	16976
ENSG00000090013	828	1084
ENSG00000090020	1048	1144
ENSG00000090054	736	969
ENSG00000090060	3573	4351
ENSG00000090061	176	198
ENSG00000090097	901	992
ENSG00000090104	103	122
ENSG00000090238	819	808
